run	nodes	geneid	local_outdegree_centrality	local_betweenness_centrality	outdegree_centrality	betweenness_centrality	community
1	462	Fam83e	0.06941431670281996	0.00098557012166368	0.06941431670281996	0.0018815429595397527	1
1	462	Olig1	0.08026030368763558	0.001428840894086579	0.08459869848156182	0.0059794397811940014	1
1	462	Evx2	0.07375271149674621	0.0006649061586343488	0.13232104121475055	0.021748561727812882	2
1	462	Piezo2	0.08026030368763558	0.0021031783457512022	0.11496746203904555	0.02052720928039234	1
1	462	Serpinb8	0.09761388286334056	0.00044327077242289914	0.15835140997830804	0.010912006036027539	1
1	462	Nrg1	0.060737527114967466	0.0011930585683297178	0.06941431670281996	0.0070215976610393275	1
1	462	Pex5l	0.07809110629067245	0.001513722531359049	0.1540130151843818	0.010152786947090445	1
1	462	Ebf1	0.07375271149674621	0.0007167782703008581	0.11496746203904555	0.00887013109497312	2
1	462	Nwd2	0.14750542299349242	0.0021880599830236725	0.17136659436008678	0.011746675469206828	2
1	462	Syt2	0.14750542299349242	0.0023908327831745732	0.2082429501084599	0.014675091955107043	2
1	462	Cadm1	0.07375271149674621	0.0008771102518155238	0.1301518438177874	0.010492313496180326	1
1	462	Rgmb	0.09761388286334056	0.0005941714609072903	0.14316702819956617	0.012444591153447137	2
1	462	Osbpl3	0.13882863340563992	0.0033858341978685274	0.1561822125813449	0.009171932471941903	1
1	462	A330009N23Rik	0.1279826464208243	0.002928416485900217	0.13232104121475055	0.009407714797698764	1
1	462	Hoxa7	0.08459869848156182	0.0016504762802980288	0.0911062906724512	0.004409129491653305	1
1	462	Palld	0.06941431670281996	0.0007875129680279166	0.11496746203904555	0.010916721682542676	1
1	462	Ppic	0.07809110629067245	0.0014194096010563047	0.07809110629067245	0.0038338206168065637	1
1	462	Atp6v0e	0.030368763557483733	0.00036782042818070355	0.030368763557483733	0.0008582476657549749	1
1	462	Ngfr	0.0650759219088937	0.001513722531359049	0.08676789587852494	0.00723851740073564	2
1	462	Ttll7	0.08893709327548807	0.000188625860605489	0.10195227765726682	0.0013015184381778742	2
1	462	Samd5	0.0650759219088937	0.0008912571913609355	0.13882863340563992	0.01340658304253513	3
1	462	Nedd4l	0.0021691973969631237	4.244081863623503e-05	0.0021691973969631237	0.00021691973969631235	3
1	462	Skap2	0.02819956616052061	0.00048571159105913414	0.03253796095444685	0.0027775157974158256	1
1	462	Etv1	0.08893709327548807	0.0010940299915118362	0.12364425162689806	0.0111477883617844	1
1	462	Lhx9	0.15835140997830804	0.0020418749410544184	0.19956616052060738	0.017174384608129773	2
