run	nodes	geneid	local_outdegree_centrality	local_betweenness_centrality	outdegree_centrality	betweenness_centrality	community	community_size	rank_betweenness	rank_outdegree	rank_local_betweenness	rank_local_outdegree
1	458	Gcm1	0.08096280087527352	0.0023753311067603363	0.12035010940919037	0.026598909747015242	1	113	5.0	12.0	3.0	17.0
1	458	Batf3	0.05470459518599562	0.00046546892395101544	0.06783369803063458	0.008200890629198819	3	75	67.0	60.0	19.0	22.0
1	458	Foxa3	0.048140043763676144	0.0015259702867672464	0.06345733041575492	0.023470190794272334	2	79	8.0	69.0	4.0	2.0
1	458	Hand1	0.045951859956236324	0.00031671081423471155	0.061269146608315096	0.008944681177780339	3	75	60.0	79.0	35.0	32.0
1	458	Rhox9	0.061269146608315096	0.0007149986563783639	0.061269146608315096	0.002668048677492418	3	75	164.0	79.0	7.0	14.0
1	458	Rhox6	0.0700218818380744	0.00035989865253944494	0.07439824945295405	0.0019290567776114249	3	75	195.0	51.0	30.0	5.0
1	438	Gcm1	0.06636155606407322	0.00215711796443642	0.10068649885583524	0.020993848802300926	0	108	20.0	14.0	5.0	18.0
1	438	Batf3	0.057208237986270026	0.0025035164696743857	0.059496567505720827	0.011698822245082192	2	99	43.0	53.0	2.0	10.0
1	438	Foxa3	0.04805491990846682	0.0019314340898116853	0.054919908466819226	0.032682174122981966	4	62	4.0	70.0	1.0	1.0
1	438	Hand1	0.038901601830663615	0.0005983246908655765	0.05034324942791762	0.011441647597254006	2	99	45.0	85.0	37.0	33.0
1	438	Rhox9	0.057208237986270026	0.0006823000860747802	0.057208237986270026	0.0019104402410093843	2	99	199.0	62.0	33.0	10.0
1	438	Rhox6	0.07093821510297482	0.0011861524573300024	0.07093821510297482	0.00237755337686058	2	99	189.0	42.0	13.0	4.0
1	419	Gcm1	0.043062200956937795	0.001526051885764116	0.08851674641148324	0.034382063727008826	1	86	9.0	15.0	8.0	18.0
1	419	Batf3	0.045454545454545456	0.0034135371128934176	0.04784688995215311	0.016929996672518446	2	84	38.0	64.0	1.0	18.0
1	419	Foxa3	0.043062200956937795	0.002920151916744117	0.045454545454545456	0.035833534129634095	3	72	7.0	71.0	1.0	2.0
1	419	Hand1	0.03349282296650718	0.0007113926084013172	0.04066985645933014	0.01633908184457219	2	84	40.0	88.0	24.0	31.0
1	419	Rhox9	0.050239234449760764	0.0005851777907817287	0.050239234449760764	0.0030578408086927586	2	84	165.0	55.0	31.0	11.0
1	419	Rhox6	0.05980861244019139	0.0015375259600931696	0.06220095693779904	0.007848266841072597	2	84	80.0	37.0	7.0	4.0
1	395	Gcm1	0.027918781725888322	0.0009235220418232779	0.08375634517766496	0.016707353302075664	0	77	38.0	9.0	9.0	10.0
1	395	Batf3	0.017766497461928932	0.0008137327081799512	0.035532994923857864	0.008511902455406156	5	49	83.0	84.0	12.0	7.0
1	395	Foxa3	0.04060913705583756	0.0015370506710065744	0.04060913705583756	0.007956497591092855	4	52	93.0	63.0	3.0	1.0
1	395	Hand1	0.02284263959390863	0.0005554048643133	0.03045685279187817	0.011153304658942664	3	54	58.0	96.0	12.0	32.0
1	395	Rhox9	0.035532994923857864	0.0002518696477699849	0.03807106598984771	0.004901770837369706	3	54	131.0	74.0	37.0	21.0
1	395	Rhox6	0.050761421319796954	0.0008072745120832849	0.053299492385786795	0.006290282998152956	3	54	108.0	38.0	6.0	3.0
1	371	Gcm1	0.032432432432432434	0.0014355819233868015	0.07027027027027027	0.03131912400205083	2	64	9.0	12.0	9.0	8.0
1	371	Batf3	0.02972972972972973	0.002124075294807002	0.032432432432432434	0.008796601479528309	0	77	66.0	77.0	5.0	25.0
1	371	Foxa3	0.021621621621621623	0.0014282575258185014	0.024324324324324326	0.008774628286823408	4	44	67.0	97.0	7.0	4.0
1	371	Hand1	0.024324324324324326	0.0014648795136600016	0.02702702702702703	0.006225737933055006	0	77	98.0	91.0	16.0	30.0
1	371	Rhox9	0.03513513513513514	0.0009009009009009009	0.03513513513513514	0.007258477990185307	0	77	82.0	63.0	31.0	17.0
1	371	Rhox6	0.04594594594594595	0.001809126199370102	0.04594594594594595	0.005105105105105106	0	77	113.0	39.0	6.0	4.0
1	350	Gcm1	0.011461318051575931	0.00027171228139511903	0.05444126074498567	0.018888120409709185	1	64	20.0	18.0	15.0	18.0
1	350	Batf3	0.020057306590257878	0.0031699766162763886	0.022922636103151862	0.01375852188518921	0	73	34.0	87.0	2.0	29.0
1	350	Foxa3	0.022922636103151862	0.0011033165365741198	0.022922636103151862	0.005071962586042222	5	37	98.0	87.0	3.0	1.0
1	350	Hand1	0.017191977077363897	0.0008727727826631096	0.020057306590257878	0.006883377795343016	0	73	76.0	104.0	31.0	32.0
1	350	Rhox9	0.034383954154727794	0.0019349207917531204	0.034383954154727794	0.006142344300629055	0	73	87.0	47.0	11.0	9.0
