run	nodes	geneid	community
1	438	Eps8l2	2
1	438	Ascl2	2
1	438	Iqgap1	0
1	438	Cacng6	4
1	438	Sgk2	2
1	438	Mt4	2
1	438	Lmo7	4
1	438	Anxa4	4
1	438	Nucks1	0
1	438	Sema3f	2
1	438	Ccdc136	0
1	438	Hpn	4
1	438	Snai3	2
1	438	Usp2	2
1	438	Adcy7	2
1	438	H19	2
1	438	Smpd3	2
1	438	Gm24616	4
1	438	Tpm1	0
1	438	Tceal9	0
1	438	Castor2	0
1	438	Krt7	2
1	438	Sfmbt2	2
1	438	Dbi	0
1	438	Vasp	2
1	438	Cldn3	2
1	438	Epcam	0
1	438	Prss8	2
1	438	F11r	4
1	438	Rrp1b	0
1	438	Dvl3	2
1	438	Sorbs2	0
1	438	Agtrap	4
1	438	Arhgef5	2
1	438	Peg10	2
1	438	Tpm2	2
1	438	Chd7	0
1	438	Tnnc2	4
1	438	Arhgef16	4
1	438	Sort1	0
1	438	Six3	2
1	438	Esx1	2
1	438	Prss16	4
1	438	Ckb	0
1	438	Tfap2c	2
1	438	Arpc1b	2
1	438	Cyp51	0
1	438	Esrp2	2
1	438	Patj	4
1	438	Klhl13	2
1	438	Ldlrap1	2
1	438	Fgfbp1	2
1	438	Trim25	2
1	438	Cdh1	4
1	438	Lmnb1	0
1	438	Rgcc	2
1	438	Ets2	2
1	438	St14	4
1	438	Cldn6	4
1	438	Rhox6	2
1	438	Dsp	2
1	438	Arhgap9	4
1	438	Pgam2	2
1	438	Eppk1	2
1	438	Wdr86	4
1	438	Tnnt1	2
1	438	Cyba	2
1	438	Cplx2	0
1	438	Tcf15	4
1	438	2900026A02Rik	4
1	438	Lgals1	2
1	438	Zdbf2	0
1	438	Snx5	4
1	438	Slc2a3	0
1	438	Xlr4b	4
1	438	Anxa3	4
1	438	Arnt2	0
1	438	Hpdl	2
1	438	Gnmt	4
1	438	Cldn7	4
1	438	Ddx5	0
1	438	Tmem38a	0
1	438	Plcg2	4
1	438	Grb7	4
1	438	Erfe	2
1	438	S1pr2	2
1	438	Nop56	4
1	438	Kdf1	4
1	438	Tpd52	0
1	438	Dhfr	4
1	438	Pfkfb4	2
1	438	Ldhb	2
1	438	Phlda2	4
1	438	Mapk13	4
1	438	Ube2e3	2
1	438	Trap1a	0
1	438	Myh9	2
1	438	Eef1b2	4
1	438	Mmp15	2
1	438	Rp9	2
1	438	Tbrg1	0
1	438	Cdc6	0
1	438	Gm22748	4
1	438	Plec	2
1	438	Plin3	2
1	438	Ptprk	0
1	438	Synrg	0
1	438	Gm25636	4
1	438	Fabp3	2
1	438	Dynlt3	2
1	438	Zfp36	2
1	438	Naa50	4
1	438	Ctps	4
1	438	Hspe1	4
1	438	Slc38a4	4
1	438	Sqle	0
1	438	Mre11a	4
1	438	Nop58	4
1	438	Slc25a13	4
1	438	Snap23	4
1	438	Cgnl1	2
1	438	Ak3	0
1	438	St13	4
1	438	Espn	2
1	438	S100a11	4
1	438	Ifi30	4
1	438	Foxo1	4
1	438	Osbpl5	2
1	438	Tacc2	2
1	438	Eif4b	4
1	438	Lig1	4
1	438	Nup85	0
1	438	Gm33167	0
1	438	Mkrn1	0
1	438	Lbh	0
1	438	Dkc1	0
1	438	Atp2b4	0
1	438	Wdr43	4
1	438	Ajap1	0
1	438	Pdzph1	0
1	438	Msl1	0
1	438	Jakmip2	0
1	438	Hmgn5	2
1	438	Sfrp2	2
1	438	Gnb5	2
1	438	Tubb2b	2
1	438	Gab2	2
1	438	Tsr1	4
1	438	Tram1l1	0
1	438	Myof	2
1	438	Pnma5	0
1	438	Ksr2	0
1	438	Pla2g4e	0
1	438	Kpna4	0
1	438	Mybbp1a	4
1	438	Phox2b	0
1	438	Pabpc4	4
1	438	Gfpt2	4
1	438	Hspa12a	0
1	438	Lmx1b	2
1	438	Cdca2	4
1	438	AU020206	4
1	438	Ubash3b	0
1	438	Chrnb4	2
1	438	Eif4e3	0
1	438	Glra1	0
1	438	Kcnk2	2
1	438	Grm5	0
1	438	Pfkfb3	2
1	419	Rassf4	1
1	419	Synpo2l	1
1	419	Trim12c	1
1	419	Adamts16	1
1	419	Pmaip1	1
1	419	Svopl	1
1	419	Nxf7	2
1	419	Plac1	2
1	419	Id1	1
1	419	Fstl3	2
1	419	Cdx2	2
1	419	Myadm	1
1	419	Chrnb1	1
1	419	Celsr1	1
1	419	Slc5a5	3
1	419	Unc45b	3
1	419	Gcm1	1
1	419	Cox6a2	1
1	419	Mbp	1
1	419	Id2	1
1	419	Csnk1d	2
1	419	Zcchc24	1
1	419	Wnt6	2
1	419	Mbnl3	2
1	419	Mat1a	1
1	419	Bex1	1
1	419	Gjb5	2
1	419	Gjb3	2
1	419	Pcsk9	3
1	419	Sost	2
1	419	Cdh5	2
1	419	Fthl17a	2
1	419	Marveld2	1
1	419	Ppl	1
1	419	F2rl1	1
1	419	Lbr	1
1	419	Smad3	1
1	419	Cbr3	1
1	419	Cldn5	1
1	419	Efnb1	1
1	419	Vsir	2
1	419	Elf3	2
1	419	Hsbp1l1	1
1	419	Cit	1
1	419	Cited4	2
1	419	Nbl1	1
1	419	Pou3f1	1
1	419	Pdgfa	2
1	419	Slc40a1	2
1	419	Sulf1	1
1	419	Batf3	2
1	419	Cebpa	2
1	419	Krt19	2
1	419	Phldb2	1
1	419	Fam19a4	1
1	419	Hrc	1
1	419	Foxa3	3
1	419	Gm23639	3
1	419	AI661453	3
1	419	Sin3b	2
1	419	Hand1	2
1	419	Lzts1	1
1	419	Lrrc8c	1
1	419	Tnni2	1
1	419	Pdlim3	1
1	419	Mt2	1
1	419	B4galt1	3
1	419	Galnt12	3
1	419	Dlx1	2
1	419	Krt18	2
1	419	Stra8	1
1	419	Actn1	1
1	419	Zfp568	1
1	419	Itpr3	3
1	419	Lsr	3
1	419	Prlr	2
1	419	Tpbpa	2
1	419	Serpinb9e	2
1	419	Cpeb1	1
1	419	Ammecr1	1
1	419	Lrrc8d	1
1	419	Mt1	3
1	419	Ripk4	3
1	419	Itga3	3
1	419	Socs2	1
1	419	Dusp9	2
1	419	Rhox9	2
1	419	Acta1	3
1	419	Actn3	3
1	419	Krt8	1
1	419	Eps8l2	2
1	419	Ascl2	2
1	419	Iqgap1	1
1	419	Cacng6	3
1	419	Sgk2	2
1	419	Mt4	2
1	419	Lmo7	2
1	419	Anxa4	1
1	419	Nucks1	1
1	419	Sema3f	2
1	419	Ccdc136	1
1	419	Hpn	3
1	419	Snai3	2
1	419	Usp2	2
1	419	Adcy7	2
1	419	H19	2
1	419	Smpd3	2
1	419	Gm24616	3
1	419	Tpm1	1
1	419	Tceal9	1
1	419	Castor2	1
1	419	Krt7	2
1	419	Sfmbt2	2
1	419	Dbi	3
1	419	Vasp	3
1	419	Cldn3	2
1	419	Epcam	1
1	419	Prss8	2
1	419	F11r	3
1	419	Rrp1b	1
1	419	Dvl3	2
1	419	Sorbs2	1
1	419	Agtrap	3
1	419	Arhgef5	2
1	419	Peg10	2
1	419	Tpm2	2
1	419	Tnnc2	3
1	419	Arhgef16	3
1	419	Six3	2
1	419	Esx1	2
1	419	Prss16	3
1	419	Ckb	1
1	419	Tfap2c	2
1	419	Arpc1b	2
1	419	Cyp51	1
1	419	Esrp2	3
1	419	Patj	3
1	419	Klhl13	2
1	419	Ldlrap1	2
1	419	Fgfbp1	2
1	419	Trim25	2
1	419	Cdh1	3
1	419	Lmnb1	1
1	419	Rgcc	2
1	419	Ets2	2
1	419	St14	3
1	419	Cldn6	3
1	419	Rhox6	2
1	419	Dsp	2
1	419	Arhgap9	3
1	419	Pgam2	2
1	419	Eppk1	2
1	419	Wdr86	3
1	419	Tnnt1	2
1	419	Cyba	3
1	419	Cplx2	1
1	419	Tcf15	3
1	419	2900026A02Rik	3
1	419	Lgals1	2
1	419	Snx5	3
1	419	Slc2a3	3
1	419	Xlr4b	3
1	419	Anxa3	3
1	419	Hpdl	2
1	419	Gnmt	3
1	419	Cldn7	3
1	419	Tmem38a	1
1	419	Plcg2	3
1	419	Grb7	3
1	419	Erfe	2
1	419	S1pr2	3
1	419	Nop56	3
1	419	Kdf1	3
1	419	Tpd52	3
1	419	Dhfr	1
1	419	Pfkfb4	2
1	419	Ldhb	3
1	419	Phlda2	3
1	419	Mapk13	3
1	419	Ube2e3	2
1	419	Trap1a	1
1	419	Myh9	2
1	419	Eef1b2	1
1	419	Mmp15	2
1	419	Rp9	3
1	419	Tbrg1	3
1	419	Cdc6	1
1	419	Gm22748	3
1	419	Plec	2
1	419	Plin3	3
1	419	Ptprk	1
1	419	Synrg	1
1	419	Gm25636	3
1	419	Fabp3	2
1	419	Dynlt3	1
1	419	Zfp36	2
1	419	Naa50	1
1	419	Ctps	3
1	419	Hspe1	3
1	419	Slc38a4	3
1	419	Sqle	1
1	419	Mre11a	3
1	419	Nop58	3
1	419	Slc25a13	3
1	419	Snap23	3
1	419	Cgnl1	1
1	419	Ak3	1
1	419	St13	3
1	419	Espn	2
1	419	S100a11	3
1	419	Ifi30	3
1	419	Foxo1	3
1	419	Osbpl5	2
1	419	Tacc2	2
1	419	Serpine1	2
1	419	Rbpms2	3
1	419	Eif4b	1
1	419	Lig1	3
1	419	Sh3rf1	2
1	419	Nup85	1
1	419	Mkrn1	1
1	419	Dkc1	1
1	419	Atp2b4	1
1	419	Wdr43	3
1	419	Pdzph1	1
1	419	Msl1	1
1	419	Hmgn5	2
1	419	Sfrp2	2
1	419	Gnb5	2
1	419	Tubb2b	2
1	419	Gab2	2
1	419	Tsr1	3
1	419	Myof	2
1	419	Pnma5	1
1	419	Ksr2	1
1	419	Pla2g4e	1
1	419	Mybbp1a	3
1	419	Phox2b	1
1	419	Pabpc4	1
1	419	Gfpt2	3
1	419	Lmx1b	1
1	419	Ssh2	1
1	395	Id4	0
1	395	Flrt3	0
1	395	Id3	0
1	395	Klhl21	0
1	395	Ptn	0
1	395	Rnf122	0
1	395	Slc22a23	0
1	395	Flnc	0
1	395	Nxf7	5
1	395	Plac1	5
1	395	Gm36529	0
1	395	Zfp113	0
1	395	Fstl3	3
1	395	Cdx2	3
1	395	Dlx6os1	0
1	395	Maf	0
1	395	Igdcc3	0
1	395	Slc5a5	4
1	395	Gcm1	0
1	395	Sox4	0
1	395	Csnk1d	5
1	395	Slc1a3	0
1	395	Zbtb5	0
1	395	Wnt6	3
1	395	Mbnl3	3
1	395	Iqgap2	0
1	395	Gjb5	3
1	395	Gjb3	3
1	395	Homer2	0
1	395	Map1a	0
1	395	Tenm4	0
1	395	Pcsk9	4
1	395	Sost	5
1	395	Cdh5	3
1	395	Fthl17a	3
1	395	Slit2	0
1	395	Vsir	3
1	395	Elf3	3
1	395	Cited4	5
1	395	Pdgfa	3
1	395	Slc40a1	5
1	395	Batf3	5
1	395	Cebpa	3
1	395	Krt19	3
1	395	Foxa3	4
1	395	Gm23639	4
1	395	AI661453	4
1	395	Sin3b	3
1	395	Hand1	3
1	395	B4galt1	5
1	395	Galnt12	5
1	395	Dlx1	5
1	395	Dbn1	0
1	395	Krt18	3
1	395	Itpr3	4
1	395	Lsr	4
1	395	Prlr	3
1	395	Tox3	0
1	395	Tpbpa	3
1	395	Serpinb9e	3
1	395	Scn8a	0
1	395	Lrrc8d	0
1	395	Mt1	5
1	395	Ripk4	5
1	395	Itga3	4
1	395	Cd164	0
1	395	Dusp9	3
1	395	Rhox9	3
1	395	Acta1	4
1	395	Actn3	4
1	395	Marcks	0
1	395	Eps8l2	3
1	395	Ascl2	3
1	395	Hsd11b2	0
1	395	Cacng6	4
1	395	Sgk2	5
1	395	Mt4	5
1	395	Prox1	0
1	395	Lmo7	4
1	395	Sema3f	3
1	395	Hpn	4
1	395	Snai3	4
1	395	Usp2	4
1	395	Adcy7	3
1	395	H19	3
1	395	Smpd3	5
1	395	Zeb1	0
1	395	Rnf165	0
1	395	Sh3pxd2b	0
1	395	Krt7	3
1	395	Sfmbt2	3
1	395	Vasp	5
1	395	Cldn3	3
1	395	Prss8	3
1	395	Tlx3	0
1	395	F11r	4
1	395	Dvl3	5
1	395	Agtrap	4
1	395	Celf2	0
1	395	Arhgef5	3
1	395	Peg10	3
1	395	Tpm2	3
1	395	Chd7	0
1	395	Tnnc2	4
1	395	Arhgef16	4
1	395	Sort1	0
1	395	Six3	5
1	395	Esx1	3
1	395	Prss16	4
1	395	Tfap2c	3
1	395	Ssbp3	0
1	395	Arpc1b	3
1	395	Esrp2	5
1	395	Patj	4
1	395	Klhl13	3
1	395	Ldlrap1	3
1	395	Fgfbp1	3
1	395	Trim25	5
1	395	Cdh1	4
1	395	Rgcc	3
1	395	Ets2	3
1	395	Dnaja1	5
1	395	St14	4
1	395	Kmt2e	0
1	395	Cldn6	4
1	395	Rhox6	3
1	395	Auts2	0
1	395	Dsp	3
1	395	Zswim8	0
1	395	Fign	0
1	395	Srrm4	0
1	395	Arhgap9	4
1	395	Tuba1a	0
1	395	Pgam2	3
1	395	Eppk1	3
1	395	Wdr86	4
1	395	Tnnt1	3
1	395	Cyba	3
1	395	Tcf15	4
1	395	2900026A02Rik	4
1	395	Lgals1	3
1	395	Klf7	0
1	395	Zdbf2	0
1	395	Snx5	5
1	395	Slc2a3	5
1	395	Xlr4b	4
1	395	Anxa3	4
1	395	Arnt2	0
1	395	Hpdl	5
1	395	Gnmt	4
1	395	Cldn7	4
1	395	Ddx5	0
1	395	Midn	0
1	395	Tmem38a	4
1	395	Plcg2	4
1	395	Grb7	4
1	395	Erfe	3
1	395	S1pr2	5
1	395	Nop56	4
1	395	St8sia3	0
1	395	Nr6a1	0
1	395	Kdf1	4
1	395	Tpd52	5
1	395	Sox6	0
1	395	Pfkfb4	5
1	395	Ldhb	5
1	395	Phlda2	4
1	395	Mapk13	4
1	395	Ube2e3	5
1	395	Myh9	4
1	395	Dpysl2	0
1	395	Mmp15	5
1	395	Rp9	5
1	395	Tbrg1	3
1	395	Map2	0
1	395	Cdip1	0
1	395	Gm22748	4
1	395	Plec	3
1	395	Plin3	5
1	395	Elavl3	0
1	395	Tfap2b	0
1	395	Gm25636	4
1	395	Fabp3	3
1	395	Rasl11b	0
1	395	Frrs1l	0
1	395	Dynlt3	5
1	395	Zfp36	3
1	395	Trib2	0
1	395	Ctps	5
1	395	Hspe1	4
1	395	Slc38a4	4
1	395	Mre11a	4
1	395	Nop58	5
1	395	Slc25a13	5
1	395	Cgnl1	4
1	395	St13	4
1	395	Espn	5
1	395	S100a11	5
1	395	Ifi30	4
1	395	Foxo1	5
1	395	Osbpl5	5
1	395	Nfasc	0
1	395	Tacc2	5
1	395	Serpine1	5
1	395	Rbpms2	4
1	395	Lig1	4
1	395	Sh3rf1	5
1	395	Chgb	0
1	395	Gm33167	0
1	395	Rbfox2	0
1	395	Maged1	0
1	395	Mkrn1	5
1	395	Fstl5	0
1	395	Elavl4	0
1	395	Lbh	0
1	395	Wdr43	4
1	395	Ajap1	0
1	395	Jakmip2	0
1	395	Hmgn5	3
1	395	Sfrp2	5
1	395	Slc1a2	0
1	395	Ruvbl1	0
1	395	Gnb5	5
1	395	Tubb2b	5
1	395	Gab2	5
1	395	Csnk1e	0
1	395	Pou3f2	0
1	395	Tsr1	4
1	395	Lhx2	0
1	395	Tram1l1	0
1	395	Plxna2	0
1	395	Myof	5
1	371	Synpo2l	2
1	371	Svopl	2
1	371	Nxf7	0
1	371	Plac1	0
1	371	Fstl3	0
1	371	Cdx2	0
1	371	Slc5a5	4
1	371	Unc45b	2
1	371	Gcm1	2
1	371	Cox6a2	2
1	371	Mbp	2
1	371	Id2	2
1	371	Csnk1d	0
1	371	Wnt6	0
1	371	Mbnl3	0
1	371	Gjb5	0
1	371	Gjb3	0
1	371	Pcsk9	4
1	371	Sost	0
1	371	Cdh5	0
1	371	Fthl17a	0
1	371	Smad3	2
1	371	Cbr3	2
1	371	Cldn5	2
1	371	Vsir	0
1	371	Elf3	0
1	371	Hsbp1l1	4
1	371	Cited4	2
1	371	Pkd2l1	2
1	371	Nbl1	2
1	371	Pdgfa	0
1	371	Slc40a1	0
1	371	Batf3	0
1	371	Cebpa	0
1	371	Krt19	0
1	371	Phldb2	2
1	371	Fam19a4	2
1	371	Hrc	2
1	371	Foxa3	4
1	371	Gm23639	4
1	371	AI661453	4
1	371	Sin3b	0
1	371	Hand1	0
1	371	Lzts1	2
1	371	Lrrc8c	2
1	371	Tnni2	2
1	371	Pdlim3	2
1	371	Mt2	2
1	371	Dlx1	0
1	371	D030055H07Rik	2
1	371	Gm20501	2
1	371	Krt18	0
1	371	Ripor1	2
1	371	Itpr3	4
1	371	Lsr	4
1	371	Prlr	0
1	371	March8	2
1	371	Tpbpa	0
1	371	Serpinb9e	0
1	371	Cpeb1	4
1	371	Itga3	4
1	371	Socs2	2
1	371	Dusp9	0
1	371	Rhox9	0
1	371	Acta1	4
1	371	Actn3	4
1	371	Krt8	2
1	371	Eps8l2	0
1	371	Ascl2	0
1	371	Hsd11b2	2
1	371	Cacng6	4
1	371	Sgk2	0
1	371	Mt4	0
1	371	Mxd4	2
1	371	Lmo7	4
1	371	Anxa4	4
1	371	Sema3f	0
1	371	Ccdc136	2
1	371	Miat	2
1	371	Hpn	4
1	371	Snai3	0
1	371	Usp2	0
1	371	Adcy7	0
1	371	H19	0
1	371	Smpd3	2
1	371	Gm24616	4
1	371	Tpm1	2
1	371	Tceal9	2
1	371	Castor2	2
1	371	Krt7	0
1	371	Sfmbt2	0
1	371	Slc25a51	2
1	371	Dbi	2
1	371	Cldn3	0
1	371	Prss8	0
1	371	Tlx3	2
1	371	F11r	4
1	371	Sorbs2	2
1	371	Agtrap	4
1	371	Vav2	2
1	371	Arhgef5	0
1	371	Peg10	0
1	371	Tpm2	0
1	371	Tnnc2	4
1	371	Arhgef16	4
1	371	Isl1	2
1	371	Six3	0
1	371	Esx1	0
1	371	Prss16	4
1	371	Ckb	2
1	371	Tfap2c	0
1	371	Ssbp3	2
1	371	Arpc1b	0
1	371	Patj	4
1	371	Klhl13	0
1	371	Ldlrap1	0
1	371	Fgfbp1	0
1	371	Trim25	0
1	371	Cdh1	4
1	371	Plekho1	2
1	371	Lmnb1	2
1	371	Rgcc	0
1	371	Ets2	0
1	371	Spsb4	2
1	371	St14	4
1	371	Cldn6	4
1	371	Rhox6	0
1	371	Dsp	0
1	371	Tada1	2
1	371	Arhgap9	4
1	371	Pgam2	0
1	371	Eppk1	0
1	371	Tnnt1	0
1	371	Cyba	0
1	371	Cplx2	4
1	371	2900026A02Rik	4
1	371	Lgals1	0
1	371	Gdpd1	2
1	371	Xlr4b	4
1	371	Anxa3	0
1	371	Phf21b	2
1	371	Hpdl	0
1	371	Gnmt	4
1	371	Cldn7	4
1	371	Midn	2
1	371	Tmem38a	4
1	371	Erfe	0
1	371	S1pr2	0
1	371	Nop56	4
1	371	Kdf1	4
1	371	Pfkfb4	0
1	371	Phlda2	4
1	371	Mapk13	4
1	371	Ube2e3	0
1	371	Myh9	0
1	371	Eef1b2	2
1	371	Mmp15	2
1	371	Tbrg1	0
1	371	Cdip1	2
1	371	Gm22748	4
1	371	Plec	0
