run	nodes	geneid	local_outdegree_centrality	local_betweenness_centrality	outdegree_centrality	betweenness_centrality	community	community_size	rank_betweenness	rank_outdegree	rank_local_betweenness	rank_local_outdegree
2	123	Rfx4	0.02459016393442623	0.003658040915865059	0.02459016393442623	0.04857065438287495	2	21	1.0	21.0	1.0	4.0
2	123	Otx2	0.03278688524590164	0.003522557918981168	0.03278688524590164	0.0037935239127489502	0	35	32.0	16.0	6.0	7.0
2	123	Dbx1	0.01639344262295082	0.0012193469719550198	0.01639344262295082	0.003861265411190896	2	21	30.0	43.0	5.0	8.0
2	90	Pou3f4	0.011235955056179775	0.0	0.011235955056179775	0.011874361593462718	2	12	17.0	55.0	12.0	8.0
2	90	Pax6	0.033707865168539325	0.0010214504596527069	0.0449438202247191	0.02323799795709908	3	11	9.0	10.0	1.0	2.0
2	90	Irx3	0.056179775280898875	0.004213483146067416	0.06741573033707865	0.049284984678243104	1	13	1.0	5.0	1.0	1.0
2	90	Rfx4	0.011235955056179775	0.0022982635342185904	0.02247191011235955	0.04915730337078652	1	13	2.0	30.0	2.0	9.0
2	90	Otx2	0.011235955056179775	0.0014044943820224719	0.011235955056179775	0.0019152196118488254	0	19	38.0	55.0	8.0	13.0
2	90	Dbx1	0.0	0.0	0.0	0.0	2	12	90.0	90.0	12.0	12.0
2	69	Pou3f4	0.014705882352941176	0.0	0.014705882352941176	0.021949078138718173	5	8	9.0	43.0	8.0	6.0
2	69	Pax6	0.029411764705882353	0.0013169446883230904	0.029411764705882353	0.011852502194907815	4	8	17.0	25.0	1.0	2.0
2	69	Irx3	0.058823529411764705	0.0026338893766461808	0.07352941176470588	0.038630377524143986	3	9	4.0	5.0	1.0	1.0
2	69	Rfx4	0.029411764705882353	0.001755926251097454	0.029411764705882353	0.043459174714661986	3	9	2.0	25.0	2.0	3.0
2	69	Otx2	0.014705882352941176	0.001755926251097454	0.014705882352941176	0.0030728709394205445	0	13	32.0	43.0	6.0	9.0
2	69	Dbx1	0.0	0.0	0.0	0.0	5	8	69.0	69.0	8.0	8.0
2	26	Pou3f4	0.04	0.0	0.04	0.0	4	4	26.0	17.0	4.0	3.0
2	26	Pax6	0.08	0.006666666666666667	0.08	0.02666666666666667	1	6	13.0	11.0	2.0	2.0
2	26	Irx3	0.08	0.011666666666666667	0.12	0.10166666666666667	0	7	4.0	3.0	2.0	2.0
2	26	Rfx4	0.04	0.0	0.08	0.1	0	7	5.0	11.0	7.0	6.0
2	26	Dbx1	0.0	0.0	0.0	0.0	2	5	26.0	26.0	5.0	5.0
2	16	Pax6	0.06666666666666667	0.009523809523809525	0.06666666666666667	0.02380952380952381	0	5	7.0	10.0	2.0	3.0
2	16	Irx3	0.13333333333333333	0.004761904761904762	0.2	0.05714285714285715	3	3	4.0	2.0	1.0	1.0
2	16	Rfx4	0.06666666666666667	0.0	0.13333333333333333	0.07142857142857144	3	3	1.0	5.0	3.0	2.0
2	16	Dbx1	0.0	0.0	0.0	0.0	1	5	16.0	16.0	5.0	5.0
2	14	Otx2	0.0	0.0	0.0	0.0	2	3	14.0	14.0	3.0	3.0
3	472	Pou3f4	0.10828025477707007	0.0009170167592718074	0.12951167728237792	0.0062429416813479695	2	128	58.0	38.0	26.0	7.0
3	472	Otx2	0.1740976645435244	0.002805258165063017	0.28662420382165604	0.017504630257035733	1	139	8.0	2.0	3.0	2.0
3	472	Pax6	0.15286624203821655	0.002805258165063017	0.22505307855626328	0.011970908433843791	0	149	22.0	12.0	7.0	5.0
3	472	Irx3	0.13800424628450106	0.0019063107015404074	0.22929936305732485	0.018426164340244838	0	149	6.0	11.0	11.0	7.0
3	472	Dbx1	0.055201698513800426	0.00040655915435695893	0.08280254777070063	0.005127162668834982	3	56	69.0	97.0	3.0	10.0
3	472	Rfx4	0.04670912951167728	0.0002258661968649772	0.12738853503184713	0.007846591679089307	3	56	46.0	41.0	18.0	17.0
3	442	Pou3f4	0.10204081632653061	0.0009070294784580498	0.12018140589569161	0.00779736136878994	2	123	49.0	36.0	29.0	7.0
3	442	Otx2	0.1655328798185941	0.0031127602556173983	0.272108843537415	0.021686250257678827	1	132	6.0	2.0	3.0	3.0
3	442	Pax6	0.14058956916099774	0.0018604411461554317	0.20408163265306123	0.009513502370645228	0	135	37.0	11.0	11.0	4.0
3	442	Irx3	0.11791383219954649	0.0013244691816120388	0.19954648526077098	0.015295815295815295	0	135	14.0	12.0	20.0	8.0
3	442	Dbx1	0.05895691609977324	0.000484436198721913	0.07936507936507936	0.007364460935889507	3	52	52.0	83.0	4.0	7.0
3	442	Rfx4	0.045351473922902494	0.00035559678416821275	0.11791383219954649	0.014363017934446505	3	52	15.0	38.0	12.0	17.0
3	414	Pou3f4	0.09927360774818403	0.0016337948705893415	0.11138014527845037	0.005336279649263029	2	111	82.0	29.0	12.0	3.0
3	414	Otx2	0.15254237288135594	0.0030560191823973295	0.2493946731234867	0.020116833964127036	0	124	8.0	1.0	4.0	4.0
3	414	Pax6	0.13075060532687652	0.002703401584428407	0.1961259079903148	0.016931521662474434	1	123	15.0	9.0	4.0	5.0
3	414	Irx3	0.1162227602905569	0.002250875667034956	0.18886198547215496	0.012870542325865677	1	123	28.0	11.0	9.0	7.0
3	414	Dbx1	0.053268765133171914	0.0009696983944145372	0.07263922518159807	0.01171865817250053	3	56	37.0	76.0	2.0	10.0
3	414	Rfx4	0.03389830508474576	0.0002703401584428407	0.1016949152542373	0.012553186487693647	3	56	29.0	41.0	20.0	21.0
3	384	Pou3f4	0.09660574412532637	0.0024879362432162727	0.10704960835509139	0.01088130356923161	2	102	42.0	27.0	4.0	3.0
3	384	Otx2	0.1462140992167102	0.003663554468032753	0.24804177545691905	0.02575424111109592	1	114	4.0	1.0	3.0	4.0
3	384	Pax6	0.13838120104438642	0.00263147102647875	0.18276762402088773	0.016260440446734924	0	120	23.0	9.0	9.0	3.0
3	384	Irx3	0.1227154046997389	0.002207701666370484	0.1801566579634465	0.012193621587631402	0	120	37.0	11.0	13.0	6.0
3	384	Dbx1	0.044386422976501305	0.0007655188440665454	0.06266318537859009	0.02046395909942176	3	48	15.0	80.0	3.0	12.0
3	384	Rfx4	0.03133159268929504	0.0004032643910707695	0.09399477806788512	0.025720066162700093	3	48	5.0	42.0	11.0	18.0
3	376	Pou3f4	0.07466666666666666	0.0034937611408199644	0.08266666666666667	0.015315508021390374	2	104	30.0	38.0	3.0	6.0
3	376	Otx2	0.13066666666666665	0.0039500891265597145	0.21333333333333332	0.032042780748663104	1	110	3.0	2.0	4.0	4.0
3	376	Pax6	0.11733333333333333	0.0031301247771836006	0.16533333333333333	0.023201426024955434	0	113	11.0	8.0	5.0	3.0
3	376	Irx3	0.10666666666666666	0.0022388591800356506	0.14666666666666667	0.016370766488413548	0	113	27.0	10.0	11.0	5.0
3	376	Dbx1	0.034666666666666665	0.0005989304812834224	0.048	0.012235294117647058	3	49	43.0	96.0	11.0	16.0
3	376	Rfx4	0.034666666666666665	0.0004705882352941176	0.072	0.02160427807486631	3	49	15.0	49.0	14.0	16.0
3	363	Pou3f4	0.06629834254143646	0.0035965167352810645	0.07734806629834254	0.0204083194319034	2	95	20.0	26.0	4.0	6.0
3	363	Otx2	0.11049723756906077	0.0037801686536783952	0.19060773480662982	0.0368834269447973	1	101	5.0	2.0	4.0	4.0
3	363	Pax6	0.11602209944751381	0.005693209470317259	0.13812154696132595	0.03394499625044	0	121	7.0	7.0	3.0	2.0
3	363	Irx3	0.1022099447513812	0.0025099095514301895	0.13259668508287292	0.020637884329900064	0	121	19.0	8.0	13.0	5.0
3	363	Dbx1	0.03038674033149171	0.0007116511837896574	0.049723756906077346	0.017554062533478215	3	46	27.0	62.0	9.0	13.0
3	363	Rfx4	0.022099447513812154	0.0001224346122648873	0.06629834254143646	0.023369706616060363	3	46	15.0	45.0	26.0	20.0
3	356	Pou3f4	0.053521126760563385	0.0035808068751492	0.061971830985915494	0.01636030874512612	1	100	30.0	33.0	8.0	5.0
3	356	Otx2	0.09014084507042254	0.003533062783480544	0.16338028169014085	0.04995623458263706	2	95	2.0	3.0	5.0	4.0
3	356	Pax6	0.09014084507042254	0.007050210869738203	0.10985915492957747	0.03296729529720697	0	125	10.0	10.0	3.0	5.0
3	356	Irx3	0.10704225352112677	0.0030397071695710985	0.12112676056338029	0.015962441314553988	0	125	34.0	7.0	16.0	2.0
3	356	Dbx1	0.01971830985915493	0.0009389671361502346	0.04225352112676056	0.01420386727142516	3	36	39.0	65.0	4.0	13.0
3	356	Rfx4	0.02535211267605634	0.0003501233389034773	0.04788732394366198	0.012119041935227181	0	125	45.0	54.0	41.0	25.0
3	342	Pou3f4	0.0469208211143695	0.0033983094704157324	0.05278592375366569	0.015326893220631362	2	93	40.0	33.0	6.0	8.0
3	342	Otx2	0.08211143695014662	0.004312575470070726	0.1466275659824047	0.04635156115232017	1	93	5.0	2.0	3.0	4.0
3	342	Pax6	0.07624633431085044	0.004855959979299638	0.09970674486803519	0.03414697257202001	0	96	9.0	7.0	4.0	5.0
3	342	Irx3	0.07624633431085044	0.0020096601690529586	0.0967741935483871	0.02001035018112817	0	96	29.0	8.0	17.0	5.0
3	342	Dbx1	0.026392961876832845	0.0012075211316198034	0.04105571847507331	0.023020527859237538	3	45	21.0	55.0	4.0	10.0
3	342	Rfx4	0.01466275659824047	0.0001293772641021218	0.03225806451612903	0.009039158185268244	3	45	59.0	74.0	26.0	22.0
3	327	Pou3f4	0.04294478527607362	0.004049079754601227	0.046012269938650305	0.024294478527607362	1	89	23.0	34.0	5.0	9.0
3	327	Otx2	0.07668711656441718	0.005445965077866918	0.12269938650306748	0.06291647003303445	2	89	3.0	2.0	2.0	4.0
3	327	Pax6	0.0705521472392638	0.006984426616328457	0.08588957055214724	0.0329683813119396	0	108	15.0	8.0	3.0	3.0
3	327	Irx3	0.06441717791411043	0.0030108541764983484	0.07668711656441718	0.01714959886739028	0	108	38.0	10.0	15.0	4.0
3	327	Dbx1	0.02147239263803681	0.0009344030202925908	0.03067484662576687	0.017404436054742803	3	41	36.0	65.0	8.0	15.0
3	327	Rfx4	0.012269938650306749	0.0	0.03067484662576687	0.011986786219915054	3	41	50.0	65.0	41.0	23.0
3	311	Pou3f4	0.041935483870967745	0.005418102098340119	0.04516129032258064	0.029606430733897068	2	83	18.0	26.0	4.0	4.0
3	311	Otx2	0.07096774193548387	0.004697776385844034	0.1064516129032258	0.03342728886105022	1	84	14.0	5.0	3.0	4.0
3	311	Pax6	0.06774193548387097	0.006201064829314124	0.07096774193548387	0.02486689633573442	0	104	28.0	9.0	5.0	3.0
3	311	Irx3	0.05806451612903226	0.004123603716463096	0.07096774193548387	0.027184466019417475	0	104	23.0	9.0	10.0	4.0
3	311	Dbx1	0.016129032258064516	0.0010439503079653408	0.02903225806451613	0.022591084664369977	3	40	35.0	60.0	6.0	17.0
3	311	Rfx4	0.012903225806451613	2.0879006159306817e-05	0.02258064516129032	0.026004802171416642	3	40	25.0	83.0	29.0	20.0
3	284	Pou3f4	0.04240282685512367	0.007267623988171316	0.045936395759717315	0.027917700423527054	1	79	28.0	18.0	4.0	4.0
3	284	Otx2	0.0706713780918728	0.006277723479437636	0.09540636042402827	0.032792020650076435	2	78	23.0	4.0	3.0	4.0
3	284	Pax6	0.05653710247349823	0.007580883642833872	0.05653710247349823	0.018895822369245422	0	93	45.0	14.0	5.0	4.0
3	284	Irx3	0.05653710247349823	0.0024183645339949378	0.06007067137809187	0.02026163446357417	0	93	41.0	9.0	22.0	4.0
3	284	Dbx1	0.010600706713780918	0.00028819888228955216	0.021201413427561835	0.04841741222464477	3	34	7.0	75.0	17.0	22.0
3	284	Rfx4	0.014134275618374558	0.00012530386186502269	0.021201413427561835	0.03736561160814977	3	34	15.0	75.0	21.0	17.0
3	269	Pou3f4	0.029850746268656716	0.0015791827379954162	0.033582089552238806	0.02206663312650232	4	31	40.0	31.0	2.0	4.0
3	269	Otx2	0.05223880597014925	0.003982894516183129	0.06716417910447761	0.019830622170048634	0	74	43.0	5.0	6.0	6.0
3	269	Pax6	0.04477611940298507	0.0057437531443904075	0.05223880597014925	0.04309911118564481	1	65	15.0	11.0	2.0	4.0
3	269	Irx3	0.04477611940298507	0.002012409860808318	0.05970149253731343	0.04002459612052099	1	65	18.0	7.0	8.0	4.0
3	269	Dbx1	0.018656716417910446	0.002641287942310917	0.018656716417910446	0.04119850187265917	3	41	17.0	70.0	3.0	10.0
3	269	Rfx4	0.011194029850746268	0.00115993068366035	0.014925373134328358	0.024652020794901894	3	41	35.0	87.0	17.0	21.0
3	252	Pou3f4	0.02390438247011952	0.0024223107569721117	0.027888446215139442	0.021402390438247012	4	35	34.0	33.0	4.0	7.0
3	252	Otx2	0.04780876494023904	0.00299601593625498	0.05976095617529881	0.01250996015936255	1	54	55.0	6.0	5.0	4.0
3	252	Pax6	0.043824701195219126	0.00498804780876494	0.05179282868525896	0.07572908366533865	0	68	7.0	9.0	4.0	3.0
3	252	Irx3	0.05179282868525896	0.00250199203187251	0.05976095617529881	0.03866135458167331	0	68	24.0	6.0	6.0	2.0
3	252	Dbx1	0.01593625498007968	0.00299601593625498	0.01593625498007968	0.012637450199203187	3	42	54.0	68.0	6.0	6.0
3	252	Rfx4	0.00398406374501992	0.0005099601593625498	0.01195219123505976	0.05104382470119522	4	35	16.0	86.0	16.0	31.0
3	234	Pou3f4	0.02145922746781116	0.008583690987124463	0.02575107296137339	0.04452789699570815	1	55	20.0	28.0	1.0	8.0
3	234	Otx2	0.03862660944206009	0.002756400769572295	0.05150214592274678	0.03316930590498742	0	62	27.0	7.0	9.0	7.0
3	234	Pax6	0.034334763948497854	0.0008879680331508066	0.04291845493562232	0.03846011543584431	2	30	25.0	9.0	2.0	3.0
3	234	Irx3	0.034334763948497854	0.0007769720290069557	0.05150214592274678	0.05198312860737013	2	30	13.0	7.0	3.0	3.0
3	234	Dbx1	0.017167381974248927	0.002626905431404469	0.017167381974248927	0.013005031818854521	4	29	55.0	55.0	3.0	5.0
3	234	Rfx4	0.004291845493562232	0.0	0.008583690987124463	0.015391445907947313	4	29	50.0	101.0	29.0	23.0
3	214	Pou3f4	0.018779342723004695	0.0011072725662148995	0.028169014084507043	0.049583665515103195	4	20	20.0	21.0	2.0	2.0
3	214	Otx2	0.03286384976525822	0.0030117813801045262	0.046948356807511735	0.0330853042785012	0	54	31.0	6.0	10.0	5.0
3	214	Pax6	0.03755868544600939	0.001727345203295243	0.03755868544600939	0.06065639117725219	1	44	14.0	9.0	2.0	2.0
3	214	Irx3	0.03286384976525822	0.001882363362565329	0.03755868544600939	0.07177340774204978	1	44	12.0	9.0	1.0	3.0
