run	nodes	geneid	local_outdegree_centrality	local_betweenness_centrality	outdegree_centrality	betweenness_centrality	community	community_size	rank_betweenness	rank_outdegree	rank_local_betweenness	rank_local_outdegree
1	133	Esrrg	0.03787878787878788	0.005956511681702521	0.045454545454545456	0.037647467036780013	0	30	17.0	16.0	4.0	5.0
1	133	Lhx4	0.030303030303030304	0.000520471894517696	0.030303030303030304	0.0006361323155216285	2	23	65.0	39.0	5.0	4.0
1	133	Otp	0.03787878787878788	0.0021397177885727502	0.045454545454545456	0.007922738838769374	2	23	48.0	16.0	2.0	3.0
1	133	Bhlhe23	0.030303030303030304	0.003816793893129771	0.045454545454545456	0.03787878787878788	1	25	16.0	16.0	3.0	7.0
1	110	Evx2	0.009174311926605505	0.0	0.009174311926605505	0.0008494733265375468	0	33	56.0	77.0	33.0	25.0
1	110	Lhx9	0.045871559633027525	0.003397893306150187	0.045871559633027525	0.021151885830784915	1	26	20.0	13.0	5.0	4.0
1	110	Esrrg	0.045871559633027525	0.0056065239551478085	0.05504587155963303	0.017584097859327217	1	26	28.0	10.0	2.0	4.0
1	110	Lhx4	0.01834862385321101	0.0	0.01834862385321101	0.002378525314305131	4	8	53.0	60.0	8.0	3.0
1	110	Otp	0.027522935779816515	0.0005946313285762827	0.03669724770642202	0.01308188922867822	4	8	39.0	24.0	1.0	1.0
1	110	Bhlhe23	0.045871559633027525	0.009004417261297996	0.045871559633027525	0.03491335372069317	0	33	17.0	13.0	3.0	6.0
1	83	Evx2	0.012195121951219513	0.00030111412225233364	0.012195121951219513	0.05404998494429389	0	26	11.0	60.0	18.0	21.0
1	83	Lhx9	0.012195121951219513	0.0012044564890093346	0.012195121951219513	0.002408912978018669	2	17	37.0	60.0	7.0	10.0
1	83	Esrrg	0.03658536585365854	0.0057211683227943394	0.03658536585365854	0.019271303824149353	2	17	20.0	23.0	3.0	4.0
1	83	Lhx4	0.024390243902439025	0.0	0.024390243902439025	0.0	4	6	83.0	38.0	6.0	2.0
1	83	Otp	0.024390243902439025	0.0006022282445046673	0.024390243902439025	0.0006022282445046673	4	6	42.0	38.0	1.0	2.0
1	83	Bhlhe23	0.03658536585365854	0.010237880156579345	0.03658536585365854	0.019722975007527854	0	26	19.0	23.0	7.0	9.0
1	79	Evx2	0.01282051282051282	0.0	0.01282051282051282	0.05427905427905428	3	11	10.0	56.0	11.0	8.0
1	79	Lhx9	0.01282051282051282	0.000666000666000666	0.01282051282051282	0.0018315018315018315	2	14	34.0	56.0	3.0	6.0
1	79	Esrrg	0.02564102564102564	0.000999000999000999	0.038461538461538464	0.018648018648018648	4	10	20.0	20.0	4.0	3.0
1	79	Lhx4	0.02564102564102564	0.0	0.02564102564102564	0.0	5	6	79.0	34.0	6.0	2.0
1	79	Otp	0.02564102564102564	0.000666000666000666	0.02564102564102564	0.000666000666000666	5	6	37.0	34.0	1.0	2.0
