run	nodes	geneid	community
1	462	Ubash3b	2
1	462	Abracl	1
1	462	Nlgn3	0
1	462	Ncan	0
1	462	Chd7	1
1	462	Mark1	2
1	462	9330162G02Rik	0
1	462	Inpp5f	0
1	462	Rai2	0
1	462	Amer2	0
1	462	Pnmal2	0
1	462	Plk3	1
1	462	Fam117b	0
1	462	Mtcl1	1
1	462	Tnrc18	0
1	462	Tacr1	0
1	462	Scg3	2
1	462	Kif26b	0
1	462	Nhlrc1	0
1	462	Cryba1	1
1	462	Plcl1	2
1	462	Onecut2	2
1	462	Vopp1	0
1	462	Tbc1d30	0
1	462	Cacna1e	2
1	462	Ksr2	0
1	462	Mfng	1
1	462	Rbms3	2
1	462	Nlgn1	0
1	462	Magee1	0
1	462	Chl1	0
1	462	Lrrc75b	0
1	462	Ap1s2	1
1	462	Foxo1	1
1	462	Gria4	0
1	462	Grin2b	0
1	462	Eps15	2
1	462	Rack1	1
1	462	Sorbs2	0
1	462	Ncoa7	2
1	462	Mxi1	1
1	462	Cacng4	0
1	462	Mdga2	0
1	462	Gm13166	1
1	462	Grb2	2
1	462	Ablim1	2
1	462	Dusp8	2
1	462	Shox2	2
1	462	Cdkn2a	1
1	462	Cadm2	0
1	462	Bnip3	0
1	462	Gria2	0
1	462	Dner	0
1	462	Tspoap1	0
1	462	Pfkfb3	0
1	462	Ola1	1
1	462	Mthfd2	1
1	462	Dpf1	0
1	462	D16Ertd472e	1
1	462	Chst2	2
1	462	Slc25a33	1
1	462	Kif1a	0
1	462	Fgfrl1	1
1	462	Pcdh9	0
1	462	Ntrk2	2
1	462	Myrf	1
1	462	Slc6a1	0
1	462	Pou3f1	1
1	462	Zc2hc1a	2
1	462	Scrn1	2
1	462	Wipf1	1
1	462	Prrt4	0
1	462	Gcat	1
1	462	Rab3a	0
1	462	Unc13a	2
1	462	Mllt11	2
1	462	Otx2	1
1	462	Rbpms	1
1	462	Spint1	1
1	462	Stxbp1	1
1	462	Hoxc5	0
1	462	Epha3	0
1	462	Cbln1	0
1	462	Tfap2a	0
1	462	Atcay	0
1	462	Arl4c	0
1	462	Polr2a	1
1	462	Elavl2	2
1	462	Tcf3	1
1	462	Mir124-2hg	0
1	462	Vat1l	1
1	462	Pou2f2	0
1	462	Slitrk3	0
1	462	Rtn1	2
1	462	Bmp7	0
1	462	Rassf4	1
1	462	Nt5dc3	0
1	462	Gm44645	0
1	462	Gad2	0
1	462	Plxna4	2
1	462	Pcdh8	2
1	462	Fzd2	1
1	462	Chga	1
1	462	Rgma	2
1	462	Ndn	0
1	462	Kcnab1	2
1	462	Pik3cd	2
1	462	Met	0
1	462	Lgi2	0
1	462	Dusp14	1
1	462	Dynlt3	0
1	462	Calb2	0
1	462	Cpeb1	1
1	462	Emb	1
1	462	Hoxaas2	0
1	462	Tpm2	1
1	462	Car3	1
1	462	Tbrg1	1
1	462	Negr1	0
1	462	Frrs1	1
1	462	Dll3	1
1	462	Btg2	1
1	462	Zfhx3	0
1	462	Gprasp2	0
1	462	Lypla1	1
1	462	Sept11	1
1	462	Rpl32	1
1	462	Plcxd3	0
1	462	Rpl18	1
1	462	Caly	0
1	462	Ptgr1	1
1	462	Rhox5	1
1	462	Iqgap2	1
1	462	Adgre5	1
1	462	Cit	2
1	462	Plpp3	1
1	462	Agap2	0
1	462	Mdk	1
1	462	Peg10	1
1	462	Cdh22	2
1	462	Snora30	1
1	462	Slc16a2	0
1	462	Pbx3	0
1	462	Tgfb1i1	1
1	462	Ccdc187	2
1	462	Tmem130	0
1	462	Rpl13a	1
1	462	Sv2c	2
1	462	Hirip3	1
1	462	Frmd8	1
1	462	Pfkp	0
1	462	Rcor2	1
1	462	Vxn	0
1	462	Gm25636	1
1	462	Npas3	0
1	462	BC055324	1
1	462	Rps12	1
1	462	Adgrg1	0
1	462	Nr2f1	0
1	462	Cgnl1	1
1	462	Pkib	1
1	438	Fam83e	0
1	438	Olig1	0
1	438	Evx2	0
1	438	Piezo2	0
1	438	Serpinb8	0
1	438	Nrg1	0
1	438	Pex5l	0
1	438	Ebf1	0
1	438	Nwd2	3
1	438	Syt2	3
1	438	Cadm1	0
1	438	Rgmb	0
1	438	Osbpl3	0
1	438	A330009N23Rik	0
1	438	Hoxa7	0
1	438	Palld	0
1	438	Ppic	0
1	438	Atp6v0e	0
1	438	Ngfr	3
1	438	Ttll7	3
1	438	Samd5	2
1	438	Nedd4l	3
1	438	Skap2	0
1	438	Etv1	0
1	438	Lhx9	3
1	438	Fzd8	3
1	438	Gm13577	3
1	438	Parvb	3
1	438	Nog	3
1	438	Esrrg	3
1	438	Cpne6	0
1	438	C1ql3	2
1	438	B3gat2	2
1	438	Cttnbp2	3
1	438	Aff3	3
1	438	Shc2	3
1	438	Greb1l	3
1	438	2510009E07Rik	3
1	438	Slc27a2	0
1	438	Rgs4	0
1	438	Grasp	0
1	438	Ppp1r14a	0
1	438	Chodl	0
1	438	Rprm	3
1	438	Nsg2	2
1	438	Tmem158	0
1	438	Pcsk2	0
1	438	Klc1	2
1	438	Bcorl1	2
1	438	Olig2	0
1	438	Lin28b	3
1	438	Pou4f1	3
1	438	Pard3	0
1	438	S100a10	0
1	438	Crtac1	2
1	438	Cacng5	2
1	438	Lhx4	2
1	438	Gpr156	2
1	438	5930412G12Rik	0
1	438	Lmo3	2
1	438	Ank3	3
1	438	Tmem132c	0
1	438	Foxp1	0
1	438	Cnrip1	3
1	438	Nhlh1	0
1	438	Slc35d2	0
1	438	Otp	2
1	438	Plekhd1	2
1	438	Inka2	0
1	438	Ptprr	3
1	438	Tlx3	3
1	438	Shc1	0
1	438	Mxra8	0
1	438	Neurod2	0
1	438	Mtus2	2
1	438	Ttyh2	0
1	438	Hrk	3
1	438	Cd47	3
1	438	Syt11	3
1	438	Bhlhe23	0
1	438	Ppp1r17	0
1	438	Epb41	0
1	438	Trim2	3
1	438	Myo6	0
1	438	Nefm	3
1	438	Vgll2	0
1	438	Neurod1	0
1	438	Map7d1	3
1	438	Pou6f2	3
1	438	Mmp24	3
1	438	Nqo2	0
1	438	Sox11	2
1	438	Nr6a1	3
1	438	Smarcd2	0
1	438	Dmxl2	3
1	438	Pcdh17	3
1	438	Kcnb2	2
1	438	Brsk2	3
1	438	Kif5a	3
1	438	Rufy3	3
1	438	Slc12a1	0
1	438	Cartpt	3
1	438	Ret	0
1	438	Mllt3	2
1	438	St8sia3	3
1	438	Rexo2	0
1	438	Mapk8ip2	2
1	438	Daam1	3
1	438	Csrnp3	2
1	438	Map6	2
1	438	Stmn2	3
1	438	Hs6st1	0
1	438	Lgi4	0
1	438	Srrm3	3
1	438	Nefl	3
1	438	Timp3	0
1	438	Zfp991	0
1	438	Slc17a6	3
1	438	Snx18	0
1	438	Rab6b	2
1	438	Rbfox1	2
1	438	Isl1	0
1	438	Tmcc3	3
1	438	Gnao1	2
1	438	Gm14207	0
1	438	Iah1	0
1	438	Cntn2	0
1	438	Nav3	2
1	438	Syn1	2
1	438	Sobp	2
1	438	Tpd52	0
1	438	Kcnq4	0
1	438	Cadps2	2
1	438	Dennd6b	3
1	438	Eif4e3	0
1	438	D130009I18Rik	2
1	438	Atp1a3	2
1	438	Mtus1	3
1	438	Gnl3l	2
1	438	St6galnac5	2
1	438	Sncg	2
1	438	Zfp697	2
1	438	Sez6l2	2
1	438	Adgrg2	3
1	438	Thsd7a	3
1	438	Rbfox3	2
1	438	Snhg11	2
1	438	Nell2	3
1	438	Megf11	2
1	438	Pcdhb5	2
1	438	Srcin1	3
1	438	D430019H16Rik	2
1	438	Pnma5	3
1	438	Rbfox2	3
1	438	Cbx4	2
1	438	Cd24a	3
1	438	Ss18l1	2
1	438	Nfia	2
1	438	Prickle2	3
1	438	Nsg1	2
1	438	Abcg2	0
1	438	Nrxn3	2
1	438	Nfil3	2
1	438	Atp1b1	2
1	438	Lrrc49	3
1	438	Slco3a1	3
1	438	Rhobtb2	2
1	438	Msn	0
1	438	Rasl11b	0
1	438	Gm45847	2
1	438	Nrxn2	2
1	438	Gng2	3
1	438	Mapk8	3
1	438	Pon2	0
1	438	Snap25	3
1	438	Pgghg	0
1	438	Kcnk12	0
1	438	Trim67	2
1	438	Ttc28	2
1	438	Celf4	2
1	438	Greb1	3
1	438	Jade1	0
1	438	Efr3b	3
1	438	Gm7972	0
1	438	Zfp936	0
1	438	Psen2	0
1	438	Ppp3ca	2
1	438	Sh2d3c	3
1	438	Cecr2	0
1	438	Hivep2	3
1	438	Unc5c	0
1	438	Kcnj12	0
1	438	Tub	2
1	438	Dbn1	3
1	438	Meis1	2
1	438	Pou4f2	2
1	438	Smim18	2
1	438	Lhfpl4	2
1	438	Rims3	3
1	438	Madd	2
1	438	Ubash3b	3
1	438	Abracl	0
1	438	Chd7	0
1	438	Mark1	2
1	438	Olfm1	2
1	438	Napb	2
1	438	Spock1	2
1	438	Ctnna2	3
1	438	Plk3	0
1	438	Mtcl1	0
1	438	Tacr1	2
1	438	Clmp	2
1	438	Scg3	3
1	438	Kif26b	2
1	438	Erc2	2
1	438	Cryba1	0
1	438	Plcl1	2
1	438	Onecut2	3
1	438	Cacna1e	3
1	438	Gap43	3
1	438	Mfng	0
1	438	Rbms3	3
1	438	Srgap1	3
1	438	Magee1	2
1	438	Sept3	2
1	438	Epha5	2
1	438	Ap1s2	0
1	438	Kif21b	2
1	438	Mras	2
1	438	Foxo1	0
1	438	Gria4	2
1	438	Eps15	2
1	438	Rack1	0
1	438	Ncoa7	3
1	438	Tnik	2
1	438	Mxi1	0
1	438	Prkce	2
1	438	Cacng4	2
1	438	Mdga2	2
1	438	Gm13166	0
1	438	Bex2	3
1	438	Kcnk10	2
1	438	Grb2	2
1	438	Ablim1	2
1	438	Dusp8	0
1	438	Zfp521	2
1	438	Ttc3	2
1	438	Phactr1	2
1	438	Sv2a	2
1	438	Shox2	3
1	438	Cdkn2a	0
1	438	Apbb2	2
1	438	Tmod2	2
1	438	Ola1	0
1	438	Mthfd2	0
1	438	D16Ertd472e	0
1	438	Chst2	3
1	438	Camsap2	2
1	438	Slc25a33	0
1	438	Syt1	2
1	438	Fgfrl1	0
1	438	Ntrk2	3
1	438	Xlr3a	2
1	438	Myrf	0
1	438	Mapt	2
1	438	Pou3f1	0
1	438	Zc2hc1a	3
1	438	Scrn1	2
1	438	Wipf1	0
1	438	Gcat	0
1	438	Unc13a	3
1	438	Mllt11	2
1	438	Otx2	0
1	438	Rbpms	0
1	438	Spint1	0
1	438	Sel1l	2
1	438	Stxbp1	0
1	438	L1cam	2
1	438	Islr2	3
1	438	Polr2a	0
1	438	Elavl2	3
1	438	Tcf3	0
1	438	Vat1l	0
1	438	Rtn1	3
1	438	Bmp7	2
1	438	Rassf4	0
1	438	Plxna4	3
1	438	Dpysl3	2
1	438	Pcdh8	3
1	438	Mir99ahg	2
1	438	Fzd2	0
1	438	Tbc1d9	2
1	438	Chga	3
1	438	Rgma	3
1	438	Kcnab1	3
1	438	Cyfip2	2
1	438	Zcchc12	2
1	438	Pik3cd	3
1	438	Dusp14	0
1	438	Cpeb1	0
1	438	Emb	0
1	438	Tpm2	0
1	438	Hecw1	2
1	438	Rem2	2
1	438	Elovl4	2
1	438	Car3	0
1	438	Tbrg1	0
1	438	Frrs1	0
1	438	Dll3	0
1	438	Btg2	0
1	438	Zbtb7c	2
1	438	Lypla1	0
1	438	Sept11	0
1	438	Rpl32	0
1	438	Rpl18	0
1	438	Ppfia3	3
1	438	Ptgr1	0
1	438	Rhox5	0
1	438	Iqgap2	0
1	438	Adgre5	0
1	438	Cit	0
1	438	Plpp3	0
1	438	Mdk	0
1	438	Peg10	0
1	416	Evx2	1
1	416	Piezo2	1
1	416	Serpinb8	1
1	416	Nrg1	1
1	416	Pex5l	1
1	416	Ebf1	1
1	416	Nwd2	2
1	416	Syt2	2
1	416	Cadm1	1
1	416	Rgmb	1
1	416	Osbpl3	1
1	416	Palld	1
1	416	Ngfr	1
1	416	Ttll7	2
1	416	Skap2	1
1	416	Etv1	1
1	416	Lhx9	2
1	416	Ntm	0
1	416	Lingo1	0
1	416	Fzd8	2
1	416	Gm13577	2
1	416	Parvb	2
1	416	Nog	2
1	416	Esrrg	2
1	416	Cttnbp2	1
1	416	Aff3	1
1	416	Shc2	1
1	416	Adora1	0
1	416	Scube3	0
1	416	Greb1l	1
1	416	2510009E07Rik	1
1	416	Chodl	1
1	416	Rprm	2
1	416	Nsg2	0
1	416	Tmem158	1
1	416	Pcsk2	1
1	416	Lin28b	1
1	416	Grik1	0
1	416	A230103L15Rik	0
1	416	Pou4f1	2
1	416	S100a10	1
1	416	Crtac1	2
1	416	Cacng5	2
1	416	Lhx4	0
1	416	Gpr156	0
1	416	Lmo3	2
1	416	Ank3	2
1	416	Tmem132c	1
1	416	Cnrip1	2
1	416	Otp	0
1	416	Plekhd1	0
1	416	Ptprr	2
1	416	Tlx3	2
1	416	C1ql4	0
1	416	Gpm6a	0
1	416	Hrk	2
1	416	Cd47	1
1	416	Syt11	1
1	416	Bhlhe23	1
1	416	Ppp1r17	1
1	416	Trim2	1
1	416	Nefm	2
1	416	Map7d1	2
1	416	Pou6f2	2
1	416	Mmp24	1
1	416	Nr6a1	1
1	416	Dmxl2	2
1	416	Pcdh17	1
1	416	Brsk2	1
1	416	Kif5a	1
1	416	Rufy3	2
1	416	Cartpt	2
1	416	Hoxc4	0
1	416	Usp29	0
1	416	Hs3st4	0
1	416	Mllt3	0
1	416	St8sia3	2
1	416	Mapk8ip2	2
1	416	Daam1	1
1	416	Cacnb4	0
1	416	Rph3a	0
1	416	Stmn2	2
1	416	Hs6st1	1
1	416	Srrm3	2
1	416	Gm15283	0
1	416	Nefl	2
1	416	Tmem266	0
1	416	Zfp30	0
1	416	Slc17a6	2
1	416	Snx18	1
1	416	Slc32a1	0
1	416	Rbfox1	0
1	416	Isl1	1
1	416	Tmcc3	2
1	416	Cntn2	1
1	416	Ank1	0
1	416	Nav3	0
1	416	Gabrg2	0
1	416	Tpd52	1
1	416	Cadps2	2
1	416	Pbx1	0
1	416	Dennd6b	2
1	416	Eif4e3	1
1	416	D130009I18Rik	0
1	416	Tbc1d16	0
1	416	Mtus1	2
1	416	Sncg	0
1	416	Timp2	0
1	416	Zfp697	0
1	416	Gpr139	0
1	416	Adgrg2	2
1	416	Tanc2	0
1	416	A230077H06Rik	0
1	416	Thsd7a	2
1	416	Pnoc	0
1	416	Myrip	0
1	416	Nell2	1
1	416	Megf11	0
1	416	Pcdhb5	2
1	416	Srcin1	2
1	416	Pnma5	2
1	416	Rbfox2	2
1	416	Cbx4	0
1	416	Cacna2d2	0
1	416	Cux2	0
1	416	Cd24a	2
1	416	Cdh7	0
1	416	Ss18l1	2
1	416	B3gat1	0
1	416	Lsamp	0
1	416	Ptprd	0
1	416	Sh3bp5	0
1	416	Cntnap5a	0
1	416	Prickle2	1
1	416	Cntnap2	0
1	416	Tmem35a	0
1	416	Nsg1	0
1	416	Nrxn3	0
1	416	Tenm2	0
1	416	Lrrc49	2
1	416	Slco3a1	2
1	416	Rhobtb2	0
1	416	Gm45847	0
1	416	Nrxn2	0
1	416	Mapk8	2
1	416	Pon2	1
1	416	Snap25	1
1	416	Ttc28	2
1	416	Celf4	0
1	416	Shank1	0
1	416	Greb1	2
1	416	Jade1	1
1	416	Gm45768	0
1	416	Elmod1	0
1	416	Sorl1	0
1	416	Efr3b	1
1	416	Phox2a	0
1	416	Pcdhb14	0
1	416	Slc35f1	0
1	416	Ppp3ca	2
1	416	Sh2d3c	2
1	416	Fam135b	0
1	416	Sfrp1	0
1	416	Cecr2	1
1	416	Zfhx4	0
1	416	Gm37120	0
1	416	Hivep2	2
1	416	Mab21l2	0
1	416	Ntng1	0
1	416	Unc5c	1
1	416	Kcnj12	1
1	416	Aatk	0
1	416	Tub	0
1	416	Dbn1	2
1	416	Pou4f2	2
1	416	Smim18	0
1	416	Lhfpl4	0
1	416	Rims3	2
1	416	Sh3pxd2b	0
1	416	3110039I08Rik	0
1	416	Cdh13	0
1	416	Ubash3b	1
1	416	Nlgn3	0
1	416	Ncan	0
1	416	Chd7	1
1	416	9330162G02Rik	0
1	416	Inpp5f	0
1	416	Rai2	0
1	416	Amer2	0
1	416	Pnmal2	0
1	416	Ctnna2	1
1	416	Plk3	1
1	416	Mtcl1	1
1	416	Tnrc18	0
1	416	Tacr1	0
1	416	Scg3	1
1	416	Kif26b	0
1	416	Nhlrc1	0
1	416	Onecut2	2
1	416	Vopp1	2
1	416	Tbc1d30	0
1	416	Cacna1e	1
1	416	Ksr2	0
1	416	Rbms3	2
1	416	Nlgn1	0
1	416	Srgap1	2
1	416	Chl1	0
1	416	Lrrc75b	0
1	416	Epha5	0
1	416	Kif21b	0
1	416	Gria4	0
1	416	Grin2b	0
1	416	Eps15	2
1	416	Sorbs2	0
1	416	Ncoa7	2
1	416	Prkce	2
1	416	Cacng4	0
1	416	Ablim1	0
1	416	Phactr1	2
1	416	Shox2	1
1	416	Cadm2	0
1	416	Bnip3	0
1	416	Gria2	0
1	416	Dner	0
1	416	Tspoap1	0
1	416	Pfkfb3	0
1	416	Ola1	1
1	416	Dpf1	0
1	416	D16Ertd472e	1
1	416	Chst2	1
1	416	Kif1a	1
1	416	Pcdh9	0
1	416	Ntrk2	2
1	416	Myrf	1
1	416	Slc6a1	0
1	416	Pou3f1	1
1	416	Zc2hc1a	2
1	416	Wipf1	1
1	416	Prrt4	0
1	416	Rab3a	0
1	416	Unc13a	2
1	416	Mllt11	2
1	416	Rbpms	1
1	416	Epha3	0
1	416	Cbln1	0
1	416	Tfap2a	0
1	416	Mapk10	0
1	416	Islr2	2
1	416	Arl4c	0
1	416	Polr2a	1
1	416	Elavl2	2
1	416	Tcf3	1
1	416	Pou2f2	0
1	416	Slitrk3	0
1	416	Rtn1	2
1	416	Bmp7	0
1	416	Nt5dc3	0
1	416	Gm44645	0
1	416	Gad2	0
1	416	Plxna4	2
1	416	Pcdh8	1
1	416	Fzd2	1
1	416	Tbc1d9	0
1	416	Chga	1
1	416	Rgma	2
1	416	Ndn	0
1	416	Kcnab1	2
1	416	Cyfip2	2
1	416	Zcchc12	2
1	416	Pik3cd	2
1	416	Met	0
1	416	Lgi2	0
1	416	Dynlt3	0
1	416	Calb2	0
1	416	Cpeb1	1
1	416	Emb	1
1	416	Hoxaas2	0
1	416	Tpm2	1
1	416	Elovl4	1
1	416	Negr1	0
1	398	Evx2	4
1	398	Piezo2	4
1	398	Serpinb8	4
1	398	Nrg1	4
1	398	Pex5l	4
1	398	Ebf1	4
1	398	Nwd2	2
1	398	Syt2	2
1	398	Cadm1	4
1	398	Rgmb	4
1	398	Osbpl3	4
1	398	Palld	4
1	398	Ngfr	4
1	398	Ttll7	2
1	398	Samd5	0
1	398	Nedd4l	0
1	398	Skap2	4
1	398	Etv1	4
1	398	Lhx9	2
1	398	Fzd8	2
1	398	Gm13577	2
1	398	Parvb	2
1	398	Nog	2
1	398	Esrrg	2
1	398	C1ql3	0
1	398	B3gat2	0
1	398	Cttnbp2	2
1	398	Aff3	2
1	398	Shc2	4
1	398	Greb1l	4
1	398	2510009E07Rik	4
1	398	Chodl	4
1	398	Rprm	2
1	398	Nsg2	0
1	398	Tmem158	4
1	398	Pcsk2	4
1	398	Klc1	0
1	398	Bcorl1	0
1	398	Lin28b	2
1	398	Grik1	0
1	398	Pou4f1	2
1	398	S100a10	4
1	398	Crtac1	2
1	398	Cacng5	2
1	398	Lhx4	0
1	398	Gpr156	0
1	398	Lmo3	2
1	398	Ank3	2
1	398	Tmem132c	4
1	398	Cnrip1	4
1	398	Otp	0
1	398	Plekhd1	0
1	398	Ptprr	2
1	398	Tlx3	2
1	398	Mtus2	0
1	398	Hrk	2
1	398	Cd47	2
1	398	Syt11	4
1	398	Bhlhe23	4
1	398	Ppp1r17	4
1	398	Trim2	4
1	398	Nefm	2
1	398	Map7d1	2
1	398	Pou6f2	2
1	398	Mmp24	4
1	398	Sox11	0
1	398	Nr6a1	4
1	398	Dmxl2	4
1	398	Pcdh17	4
1	398	Kcnb2	0
1	398	Brsk2	2
1	398	Kif5a	2
1	398	Rufy3	2
1	398	Cartpt	4
1	398	Mllt3	0
1	398	St8sia3	2
1	398	Mapk8ip2	2
1	398	Daam1	2
1	398	Csrnp3	0
1	398	Map6	0
1	398	Stmn2	2
1	398	Hs6st1	4
1	398	Srrm3	2
1	398	Gm15283	2
1	398	Nefl	2
1	398	Slc17a6	2
1	398	Rab6b	0
1	398	Rbfox1	0
1	398	Isl1	4
1	398	Tmcc3	2
1	398	Gnao1	0
1	398	Cntn2	4
1	398	Ank1	0
1	398	Nav3	0
1	398	Syn1	0
1	398	Sobp	0
1	398	Tpd52	4
1	398	Cadps2	2
1	398	Dennd6b	2
1	398	Eif4e3	4
1	398	D130009I18Rik	0
1	398	Atp1a3	0
1	398	Mtus1	2
1	398	Gnl3l	0
1	398	St6galnac5	0
1	398	Sncg	0
1	398	Zfp697	0
1	398	Gpr139	0
1	398	Sez6l2	0
1	398	Adgrg2	2
1	398	Thsd7a	2
1	398	Rbfox3	0
1	398	Snhg11	0
1	398	Nell2	4
1	398	Megf11	0
1	398	Pcdhb5	0
1	398	Srcin1	2
1	398	D430019H16Rik	0
1	398	Pnma5	4
1	398	Rbfox2	2
1	398	Cbx4	0
1	398	Cd24a	2
1	398	A730017C20Rik	0
1	398	Ss18l1	2
1	398	Nfia	0
1	398	Prickle2	4
1	398	Nsg1	0
1	398	Nrxn3	0
1	398	Nfil3	0
1	398	Atp1b1	0
1	398	Lrrc49	2
1	398	Slco3a1	2
1	398	Rhobtb2	0
1	398	Msn	4
1	398	Gm45847	0
1	398	Nrxn2	2
1	398	Gng2	0
1	398	Mapk8	4
1	398	Pon2	4
1	398	Snap25	2
1	398	Trim67	2
1	398	Ttc28	2
1	398	Celf4	0
1	398	Greb1	2
1	398	Jade1	4
1	398	Efr3b	4
1	398	Pcdhb14	2
1	398	Ppp3ca	2
1	398	Sh2d3c	4
1	398	Cecr2	4
1	398	Hivep2	0
1	398	Unc5c	4
1	398	Kcnj12	4
1	398	Dbn1	4
1	398	Meis1	0
1	398	Pou4f2	2
