run	nodes	geneid	local_outdegree_centrality	local_betweenness_centrality	outdegree_centrality	betweenness_centrality	community	community_size	rank_betweenness	rank_outdegree	rank_local_betweenness	rank_local_outdegree
2	383	Tlx3	0.0549738219895288	0.0007557955779087824	0.08115183246073299	0.008231300930315648	2	72	71.0	19.0	14.0	12.0
2	383	Six3	0.05235602094240838	0.0013741737780159679	0.09162303664921466	0.022172293908287642	0	96	26.0	14.0	18.0	13.0
2	383	Isl1	0.03926701570680628	0.0003641560511742315	0.07591623036649216	0.007159445383463193	4	60	81.0	23.0	21.0	7.0
2	383	Phox2a	0.041884816753926704	0.0017452006980802793	0.06544502617801047	0.03260227288342884	2	72	11.0	32.0	4.0	14.0
2	359	Shox2	0.09217877094972067	0.0020656307215623677	0.13966480446927373	0.06812669201758915	2	65	3.0	1.0	2.0	1.0
2	359	Kcnip3	0.08100558659217877	0.003286230693394676	0.111731843575419	0.018809758540287623	0	88	34.0	6.0	5.0	1.0
2	359	Tlx3	0.0558659217877095	0.0015101012472027917	0.07262569832402235	0.012127756130385114	2	65	56.0	21.0	6.0	10.0
2	359	Six3	0.03910614525139665	0.0007746115205858879	0.08659217877094973	0.04103876187346447	4	58	8.0	11.0	10.0	6.0
2	359	Isl1	0.05027932960893855	0.0006415974210913415	0.08100558659217877	0.012479852276105973	4	58	52.0	15.0	16.0	3.0
2	359	Phox2a	0.0335195530726257	0.0012753704833888863	0.04748603351955307	0.020124250817645493	2	65	32.0	44.0	8.0	15.0
2	335	Shox2	0.09281437125748504	0.002742263221305138	0.125748502994012	0.06469043894193595	1	72	2.0	1.0	5.0	2.0
2	335	Kcnip3	0.0688622754491018	0.0023556490622358888	0.10778443113772455	0.01861142579705454	0	79	41.0	5.0	10.0	4.0
2	335	Tlx3	0.056886227544910184	0.0021578464692237147	0.062874251497006	0.009018000035964108	1	72	77.0	21.0	7.0	8.0
2	335	Six3	0.04191616766467066	0.0007552462642283002	0.07784431137724551	0.030776285267303232	3	57	21.0	14.0	15.0	5.0
2	335	Isl1	0.04790419161676647	0.0006563449677222132	0.07784431137724551	0.02188415960871051	3	57	33.0	14.0	17.0	3.0
2	335	Phox2a	0.023952095808383235	0.0011148873424322526	0.038922155688622756	0.03467839096581612	1	72	17.0	49.0	12.0	16.0
2	301	Shox2	0.07	0.0021962095875139353	0.09333333333333334	0.036900780379041244	1	71	14.0	6.0	6.0	4.0
2	301	Kcnip3	0.06333333333333334	0.00471571906354515	0.1	0.028193979933110368	0	76	22.0	2.0	5.0	5.0
2	301	Tlx3	0.05333333333333334	0.0029208472686733556	0.060000000000000005	0.01479375696767001	1	71	35.0	19.0	5.0	7.0
2	301	Six3	0.04	0.0009253065774804905	0.07666666666666667	0.018963210702341134	3	51	33.0	12.0	14.0	5.0
2	301	Isl1	0.043333333333333335	0.0008138238573021182	0.06333333333333334	0.03289855072463768	3	51	16.0	17.0	16.0	3.0
2	301	Phox2a	0.02	0.000903010033444816	0.02666666666666667	0.05931995540691193	1	71	5.0	57.0	15.0	18.0
2	264	Shox2	0.06463878326996197	0.0021623661219632544	0.09505703422053231	0.04571445157170638	0	52	13.0	4.0	5.0	2.0
2	264	Kcnip3	0.06463878326996197	0.0021623661219632544	0.11026615969581749	0.023452239282500797	2	48	26.0	1.0	5.0	4.0
2	264	Tlx3	0.057034220532319393	0.0020027283545699937	0.06463878326996197	0.02683365744637622	0	52	24.0	15.0	7.0	5.0
2	264	Six3	0.03802281368821293	0.001073926798827388	0.07224334600760456	0.03734072504571445	3	41	17.0	12.0	9.0	5.0
2	264	Isl1	0.03802281368821293	0.00042086320494586827	0.053231939163498096	0.039604678837837054	3	41	15.0	23.0	15.0	5.0
2	264	Phox2a	0.015209125475285171	0.0007546512640408673	0.022813688212927757	0.0761472150465852	0	52	4.0	62.0	13.0	18.0
2	227	Shox2	0.0752212389380531	0.0021435594886922323	0.09292035398230089	0.05935103244837758	0	54	7.0	4.0	7.0	2.0
2	227	Kcnip3	0.0663716814159292	0.0023992133726647	0.11504424778761062	0.032940019665683384	1	42	17.0	1.0	6.0	3.0
2	227	Tlx3	0.05752212389380531	0.003008849557522124	0.061946902654867256	0.03351032448377581	0	54	16.0	17.0	5.0	5.0
2	227	Six3	0.030973451327433628	0.002005899705014749	0.05752212389380531	0.016007866273353	3	38	33.0	20.0	5.0	7.0
2	227	Isl1	0.035398230088495575	0.0013569321533923305	0.048672566371681415	0.014788593903638151	3	38	36.0	25.0	10.0	5.0
2	227	Phox2a	0.01327433628318584	0.0010816125860373647	0.022123893805309734	0.02383480825958702	0	54	23.0	56.0	13.0	18.0
2	199	Shox2	0.07070707070707072	0.0026149823104137824	0.09090909090909091	0.06706660513767113	0	51	1.0	4.0	6.0	2.0
2	199	Kcnip3	0.06565656565656566	0.00343536891760242	0.11616161616161617	0.05283802491924319	1	38	5.0	1.0	4.0	4.0
2	199	Tlx3	0.05050505050505051	0.0022817002512433987	0.05555555555555556	0.04207045069989233	0	51	9.0	18.0	9.0	6.0
2	199	Six3	0.030303030303030304	0.0026406193918884274	0.05555555555555556	0.017766497461928935	2	35	27.0	18.0	4.0	7.0
2	199	Isl1	0.03535353535353536	0.002179151925344819	0.05050505050505051	0.029585192021740245	2	35	19.0	22.0	5.0	4.0
2	199	Phox2a	0.015151515151515152	0.0012562169922576015	0.025252525252525256	0.029149361636671284	0	51	20.0	49.0	14.0	18.0
2	160	Shox2	0.07547169811320756	0.005254358729400525	0.10062893081761007	0.09680757901440967	0	46	1.0	2.0	4.0	2.0
2	160	Kcnip3	0.06918238993710692	0.005095135737600509	0.1320754716981132	0.07841732346150783	2	30	4.0	1.0	1.0	2.0
2	160	Tlx3	0.05660377358490566	0.004099992038850409	0.06289308176100629	0.061619297826606155	0	46	7.0	16.0	7.0	4.0
2	160	Six3	0.031446540880503145	0.0004776689754000477	0.06289308176100629	0.011225220921901122	2	30	44.0	16.0	11.0	11.0
