run	nodes	geneid	local_outdegree_centrality	local_betweenness_centrality	outdegree_centrality	betweenness_centrality	community
1	640	Calm1	0.06416275430359937	0.0003801982918058683	0.07042253521126761	0.003836323408931471	1
1	640	Tff3	0.06416275430359937	0.0007064329550973553	0.08294209702660407	0.005273718241178173	1
1	640	Eif4e3	0.08607198748043819	0.00032378177108628785	0.09702660406885759	0.00239647568447957	1
1	640	Dcaf12l1	0.08137715179968702	0.0007088858473025544	0.10172143974960876	0.0037750011038014926	1
1	640	Srrm4	0.06885758998435054	0.000701527170686957	0.08137715179968702	0.0028919599099297985	1
1	640	Slc1a2	0.06885758998435054	0.0010081386963368508	0.0892018779342723	0.008219641779622353	1
1	640	Dcdc2a	0.07668231611893583	0.0011013486001344185	0.0892018779342723	0.010586682757639533	1
1	640	Ssu2	0.09859154929577466	0.0010841783546980245	0.1189358372456964	0.006365255272491795	1
1	640	Nr6a1	0.05320813771517997	0.0008658709484353	0.06259780907668232	0.004861632350704716	1
1	640	Rasl11b	0.08763693270735524	0.0014643766465038928	0.12206572769953052	0.009863079557105784	1
1	640	Sfrp2	0.09702660406885759	0.0015723039035326553	0.12363067292644758	0.015178496965772342	0
1	640	Igdcc3	0.0892018779342723	0.0020260889614944983	0.12363067292644758	0.013370715410540569	0
1	640	Neurod1	0.07355242566510173	0.0007236032005337494	0.09076682316118936	0.005259000887946979	1
1	640	Cplx2	0.0782472613458529	0.0004783139800138343	0.09859154929577466	0.0034806540391775945	1
1	640	Eef2k	0.06572769953051644	0.000701527170686957	0.07198748043818466	0.004113500228118975	1
1	640	Pax6	0.14710485133020346	0.0040472721385785984	0.19092331768388107	0.01642456620601351	0
1	640	Pcdh8	0.1189358372456964	0.0033825383509696284	0.14710485133020346	0.018205365946988093	0
1	640	Pou3f3	0.07355242566510173	0.0014987171373766809	0.10172143974960876	0.01786686682267061	0
1	640	Nr2f1	0.08294209702660407	0.0020775996978036806	0.107981220657277	0.013780348408808827	0
1	640	Chd7	0.04538341158059468	0.0003017057412394955	0.07198748043818466	0.00782472613458529	1
1	640	Hmgn5	0.0594679186228482	0.00025510078934071163	0.06572769953051644	0.005288435594409368	1
1	640	Efnb1	0.050078247261345854	0.0005102015786814233	0.06885758998435054	0.0043931299395116785	1
1	640	Frrs1l	0.06885758998435054	0.00021830740626272438	0.07981220657276995	0.000586241237042597	1
1	640	Pou3f1	0.0594679186228482	0.0004169916748838556	0.0594679186228482	0.000620581727915385	1
1	640	Gm45060	0.05320813771517997	0.0007334147693545459	0.06729264475743349	0.006922061803072002	1
1	640	Halr1	0.051643192488262914	0.00046604951898783855	0.06416275430359937	0.004974465392143877	1
1	640	Slc22a23	0.054773082942097026	0.00021830740626272438	0.07042253521126761	0.002850260742441413	1
1	640	Greb1	0.10641627543035995	0.002332700487144392	0.12050078247261346	0.006934326264097998	0
1	640	Tada1	0.050078247261345854	0.000669639572019368	0.051643192488262914	0.0023277947027339936	0
1	640	Kpna4	0.03442879499217527	0.00019132559200553374	0.03912363067292645	0.0006917156018661604	1
1	640	Vegfc	0.06729264475743349	0.0006598280031985715	0.0892018779342723	0.007510755932319799	1
1	640	Rai14	0.056338028169014086	0.00048321976442423264	0.08763693270735524	0.007339053477955858	1
1	640	Nuak1	0.06729264475743349	0.0013956956647583165	0.07668231611893583	0.007248296466363489	0
1	640	Sox6	0.050078247261345854	0.0009713453132588636	0.06572769953051644	0.007483774118062608	1
1	640	Grasp	0.05320813771517997	0.0005322776085282156	0.056338028169014086	0.0010645552170564312	1
1	640	Vxn	0.13615023474178403	0.006053737962431503	0.1674491392801252	0.03317291418311331	0
1	640	Pou3f2	0.08607198748043819	0.0008020957511001222	0.10328638497652583	0.0065909213553701175	0
1	640	Trap1a	0.054773082942097026	0.0006451106499673765	0.09076682316118936	0.009166458170829225	1
1	640	Iqgap2	0.07198748043818466	0.001648343561893829	0.11737089201877934	0.01868122703479673	1
1	640	Sulf1	0.06103286384976526	0.0006500164343777749	0.07198748043818466	0.0041061415515033775	1
1	640	Hoxb2	0.11737089201877934	0.0024381748519679554	0.13928012519561817	0.008361909527523904	0
1	640	Mn1	0.051643192488262914	0.0004856726566294318	0.056338028169014086	0.0017881584175901807	0
1	640	Tshz1	0.012519561815336464	0.00014717353231194903	0.01564945226917058	0.000880588301666495	4
1	640	Nhlh2	0.026604068857589987	0.00018151402318473714	0.04381846635367762	0.005599952904469661	4
1	640	Phldb2	0.03286384976525822	0.0005322776085282156	0.07981220657276995	0.007380752645444243	1
1	640	Rgma	0.11424100156494522	0.0026172359829474937	0.1267605633802817	0.006137136297408275	0
1	640	Lmnb1	0.006259780907668232	1.7170245436394055e-05	0.009389671361502348	0.002303265780682002	0
1	640	Id4	0.026604068857589987	0.0004047272138578598	0.026604068857589987	0.00044642638134624536	0
1	640	Pantr1	0.056338028169014086	0.0009958742353108551	0.09546165884194054	0.010351205105940415	4
1	640	Lgi4	0.046948356807511735	0.0007137916317129528	0.08450704225352113	0.009941572107672157	0
1	640	Ccdc177	0.07981220657276995	0.0021928856314480404	0.09859154929577466	0.008943244980156102	0
1	640	Ly6h	0.006259780907668232	0.00018887269980033457	0.006259780907668232	0.00022566608287832184	0
1	640	Lhx5	0.00782472613458529	0.00014226774790155073	0.010954616588419406	0.0014104130179895115	0
1	640	Pdzph1	0.10015649452269171	0.003902551498471848	0.1643192488262911	0.032689694418689075	0
1	640	Sh3rf1	0.003129890453834116	4.4152059693584704e-05	0.004694835680751174	0.00013736196349115244	0
1	640	Cit	0.03286384976525822	0.00016434377774834309	0.054773082942097026	0.008683238406404992	1
1	640	Ckb	0.018779342723004695	0.00025510078934071163	0.023474178403755867	0.0013956956647583165	4
1	640	Adgrg1	0.0594679186228482	0.0009541750678224695	0.07668231611893583	0.007540190638782188	4
1	640	Spsb4	0.025039123630672927	0.000603411482478991	0.04225352112676056	0.003733301936313107	0
1	640	Scn8a	0.04538341158059468	7.603965836117366e-05	0.06416275430359937	0.002033447638110096	1
