run	nodes	geneid	local_outdegree_centrality	local_betweenness_centrality	outdegree_centrality	betweenness_centrality	community
2	510	Dusp8	0.0	0.0	0.003929273084479371	0.0011215444827746236	3
2	510	Bex1	0.0	0.0	0.0	0.0	0
2	510	Rps3	0.0	0.0	0.0	0.0	0
2	510	Rcor2	0.0019646365422396855	0.0	0.0019646365422396855	0.0	0
2	510	Pdgfa	0.0	0.0	0.0	0.0	0
2	510	Tmem158	0.0	0.0	0.0	0.0	3
2	510	Myh9	0.0	0.0	0.0	0.0	0
2	510	Cd47	0.0	0.0	0.0	0.0	2
2	510	Nog	0.0	0.0	0.0	0.0	2
2	510	Esco2	0.0	0.0	0.0	0.0	0
2	510	Tmem266	0.0	0.0	0.0	0.0	3
2	510	Tbrg1	0.0	0.0	0.0	0.0	0
2	510	Slc25a13	0.0	0.0	0.0	0.0	0
2	510	Eif4b	0.0	0.0	0.0	0.0	0
2	510	Gjb3	0.0	0.0	0.0	0.0	0
2	510	Slc32a1	0.0	0.0	0.0	0.0	1
2	510	Zfp936	0.003929273084479371	6.961310582739043e-05	0.003929273084479371	6.961310582739043e-05	0
2	510	Cgnl1	0.0	0.0	0.0	0.0	0
2	510	Pdk1	0.0	0.0	0.0	0.0	1
2	510	Igf2bp1	0.0	0.0	0.0	0.0	0
2	510	Etl4	0.0	0.0	0.0	0.0	0
2	510	Usp2	0.0	0.0	0.0	0.0	0
2	510	H19	0.0	0.0	0.0	0.0	3
2	510	Myrf	0.0	0.0	0.0	0.0	0
2	510	Esx1	0.0	0.0	0.0	0.0	0
2	510	Rpl13a	0.0	0.0	0.0	0.0	0
2	510	Arpc1b	0.0	0.0	0.0	0.0	0
2	510	Cecr2	0.0	0.0	0.0	0.0	0
2	510	Elf3	0.0	0.0	0.0	0.0	0
2	510	Gadd45g	0.0	0.0	0.0	0.0	0
2	510	Hoxc5	0.0	0.0	0.0	0.0	1
2	510	Smoc1	0.0	0.0	0.0	0.0	0
2	510	Inppl1	0.0	0.0	0.0	0.0	0
2	510	Eif2s2	0.0	0.0	0.0	0.0	0
