run	nodes	geneid	community
1	471	Pcbp2	2
1	471	Ccnd2	0
1	471	Th	1
1	471	Sh3pxd2b	1
1	471	Cyp26b1	1
1	471	Edaradd	1
1	471	Lmnb1	0
1	471	Gm24616	2
1	471	Rgma	0
1	471	Tpx2	3
1	471	Gm15283	1
1	471	Pard3	2
1	471	Phldb2	2
1	471	Ttyh2	2
1	471	Epha3	1
1	471	Npas3	1
1	471	Gm36963	1
1	471	Cdkn2a	2
1	471	Marc2	0
1	471	Prr5l	1
1	471	Adgra1	1
1	471	Pclaf	0
1	471	Mcm7	3
1	471	Mir124-2hg	1
1	471	Olig1	2
1	471	Gcnt1	2
1	471	Yap1	3
1	471	Snora73b	2
1	471	Knstrn	0
1	471	Snrnp40	0
1	471	Vangl2	1
1	471	Neurod2	2
1	471	Gm44645	1
1	471	Hoxa7	2
1	471	Gm43712	2
1	471	Pla2g16	0
1	471	Gli3	3
1	471	Cecr2	3
1	471	Hk2	0
1	471	Wnt7b	1
1	471	Six5	0
1	471	Racgap1	0
1	471	Tmem132c	2
1	471	Igf2bp1	3
1	471	Lockd	3
1	471	Mki67	3
1	471	Gm45768	1
1	471	H2afx	3
1	471	Sox11	1
1	471	Sox9	1
1	471	Ncapd2	0
1	471	Ppp1r14a	2
1	471	Arhgap29	2
1	471	Esco2	0
1	471	Gm25636	2
1	471	Swt1	2
1	471	Hmgb2	3
1	471	Polr2a	2
1	471	Sox1	3
1	471	Pax3	1
1	471	Pabpc4	0
1	471	Rbpms	3
1	471	Kif14	0
1	471	Lmx1a	1
1	471	Rps27l	2
1	471	Vcam1	1
1	471	Snrpb	0
1	471	Neurod1	2
1	471	Mdk	2
1	471	Hirip3	0
1	471	Glra1	0
1	471	Kif22	0
1	471	Rps3	2
1	471	Msn	0
1	471	Msx3	1
1	471	Plxnb2	1
1	471	Smarcd2	2
1	471	Hjurp	0
1	471	Tcf3	0
1	471	Rassf4	2
1	471	Igfbp2	1
1	471	Fam83e	0
1	471	Plk1	0
1	471	Eif4b	2
1	471	Rad51	3
1	471	Prdx1	2
1	471	Fgf4	1
1	471	Zfhx4	1
1	471	Piezo1	2
1	471	Shc1	2
1	471	Mtus1	1
1	471	Rps28	2
1	471	Rpa1	0
1	471	Xlr3a	1
1	471	Plpp3	1
1	471	Abcg2	2
1	471	BC055324	0
1	471	Amer2	1
1	471	Rhox5	0
1	471	Ccnb1	0
1	471	Bnip3	1
1	471	Hadh	2
1	471	Uhrf1	2
1	471	Cntn2	1
1	471	Ncan	1
1	471	Wipf1	2
1	471	Tead2	0
1	471	Mcm3	0
1	471	Rps15a	2
1	471	Asf1b	3
1	471	Tfap2a	1
1	471	Birc5	0
1	471	Oxct1	1
1	471	D16Ertd472e	3
1	471	Rhobtb2	1
1	471	Ajuba	0
1	471	Gadd45g	1
1	471	Shmt1	0
1	471	Frrs1	2
1	471	Dtx3l	3
1	471	Tipin	3
1	471	Ccna2	3
1	471	Snap23	0
1	471	Meis1	1
1	471	Etf1	2
1	471	Ehd4	2
1	471	Palld	0
1	471	Aurka	0
1	471	Rack1	0
1	471	Nup188	0
1	471	Eef1b2	2
1	471	Zfp991	2
1	471	Rpl4	0
1	471	Gm13166	2
1	471	Pnoc	1
1	471	Sorbs2	1
1	471	Dll3	0
1	471	Rpl18	0
1	471	Iqgap1	2
1	471	Naa50	0
1	471	Gm14207	2
1	471	Zfp568	3
1	471	Btg2	2
1	471	Nsmce4a	0
1	471	Olig2	2
1	471	Skap2	2
1	471	Ly6h	0
1	471	Incenp	0
1	471	Sept11	0
1	471	Cdca3	0
1	471	Rpl32	0
1	471	Gen1	3
1	471	Pfkfb3	1
1	471	Myo10	2
1	471	Shcbp1	0
1	471	Tcf7l1	0
1	471	Tbc1d30	1
1	471	Chd7	2
1	471	Pex5l	2
1	471	Mrpl21	2
1	471	Pcdhb5	1
1	471	Adgre5	2
1	471	Espl1	3
1	471	Rbpms2	0
1	471	Zic5	2
1	471	Eif2s2	0
1	471	5930412G12Rik	0
1	471	Nop58	0
1	471	AU020206	0
1	471	Cpne6	2
1	471	Gad2	1
1	471	Slc35d2	2
1	471	B4galt1	0
1	471	Ube2c	3
1	471	Id1	2
1	471	Nhlrc1	1
1	471	Sfrp1	0
1	471	Slc12a1	0
1	471	Slc32a1	1
1	471	Ccnf	0
1	471	L1td1	0
1	471	Tdh	3
1	471	Rpl22	0
1	471	Rhbdl3	2
1	471	Dnase2a	3
1	471	Rps12	0
1	471	Gcat	0
1	471	Slc6a1	1
1	471	Epb41	2
1	471	Zfp521	1
1	471	Dennd6b	1
1	471	Iah1	2
1	471	Tjp2	0
1	471	Lsr	2
1	471	A330009N23Rik	2
1	471	Eef2kmt	0
1	471	Lbr	2
1	471	Nhlh1	2
1	471	Gm2694	1
1	471	Pdk1	1
1	471	Inppl1	0
1	471	Hspe1	0
1	471	Snhg15	0
1	471	Emb	2
1	471	Ezr	0
1	471	Ptgr1	2
1	471	Pbx1	1
1	471	Rexo2	2
1	471	Mfng	0
1	471	Ung	0
1	471	Adora1	1
1	471	Lypla1	2
1	471	Usp2	1
1	471	Greb1l	2
1	471	Ctsc	1
1	471	Rpl13a	2
1	471	Ammecr1	0
1	471	Ccdc8	2
1	471	Dusp14	2
1	471	Mcm2	3
1	471	Pon2	0
1	471	Mxra8	0
1	471	3110039I08Rik	1
1	471	Ptpn14	0
1	471	Ubn1	1
1	471	Pbx3	1
1	471	Chodl	2
1	471	Ppic	0
1	471	Foxo1	0
1	471	Slc27a2	2
1	471	Nell2	1
1	471	Tlx3	1
1	471	Phox2a	1
1	471	Gm37120	1
1	471	Scube3	1
1	471	Flnc	2
1	471	Cbln1	1
1	471	Dock6	3
1	471	Pcdhb14	1
1	471	Car3	2
1	471	Cd164	2
1	471	Zfp30	1
1	471	Frmd8	0
1	471	Ccdc187	2
1	471	Rhox9	0
1	471	Prrt4	1
1	471	Timp2	1
1	471	Atp6v0e	2
1	471	Bcorl1	1
1	471	Hap1	0
1	471	Tceal9	3
1	471	Id2	0
1	471	Utf1	0
1	471	Wdr43	0
1	471	Rgs4	2
1	471	Slc16a6	2
1	471	Calb2	1
1	471	Slc35f1	1
1	471	Kcnip3	2
1	471	Ccnd3	0
1	471	Timp3	1
1	471	Rph3a	1
1	471	Grb2	1
1	471	Inka2	2
1	471	Lhx4	0
1	471	Hs6st1	2
1	471	F2rl1	2
1	471	Pcsk2	2
1	471	Ascl2	0
1	471	Slc25a13	3
1	471	Bhlhe23	0
1	471	Etv1	3
1	471	Osbpl3	2
1	471	Mpzl2	3
1	471	Mthfd2	0
1	471	Mllt3	3
1	471	Krt19	0
1	471	Dbn1	2
1	471	Klhl21	2
1	471	Nqo1	0
1	471	Cux2	1
1	471	Lin28b	2
1	471	Pgghg	0
1	471	Tcf15	2
1	471	Rai2	1
1	471	Fam117b	1
1	471	Tbrg1	2
1	471	Zcchc24	0
1	471	Synpo2l	0
1	471	Sdc2	0
1	471	Trim12c	0
1	471	Sel1l	1
1	471	Dner	1
1	471	Evx2	3
1	471	Tnrc18	1
1	471	Mab21l2	1
1	471	Gjb3	0
1	471	Etl4	2
1	471	Nrg1	2
1	471	Piezo2	0
1	471	Actn1	2
1	471	Tmem158	2
1	471	Tubb6	2
1	471	Myh9	3
1	471	Brsk2	1
1	471	Ppargc1b	1
1	471	Pkib	2
1	471	Gm45847	1
1	471	Epcam	0
1	471	Ppp1r17	2
1	471	Lrrc49	1
1	471	H19	0
1	471	Plk3	2
1	471	Myo6	2
1	471	Cdh7	1
1	471	Elf3	0
1	471	Gjb5	3
1	471	Cald1	0
1	471	Serpinb8	2
1	471	Tgfb1i1	2
1	471	Tnnt1	0
1	471	Phf19	2
1	471	Cacng4	1
1	471	Otp	1
1	471	Lmo3	3
1	471	Fam135b	0
1	471	Nsg2	1
1	471	Smagp	2
1	471	Bex1	2
1	471	Mapk10	1
1	471	Mt1	0
1	471	Pcdh17	3
1	471	Pdgfa	0
1	471	Zfp936	2
1	471	Gabrg2	1
1	471	Gpm6a	3
1	471	Srrm3	1
1	471	Gm13577	3
1	471	Mark1	1
1	471	Tfap2c	0
1	471	Arx	2
1	471	Hand1	0
1	471	Tbc1d16	1
1	471	Cacna2d2	2
1	471	Cdh22	1
1	471	Crtac1	1
1	471	Hspb1	1
1	471	Kif21b	1
1	471	Cyfip2	1
1	471	Tspoap1	0
1	471	Parp12	1
1	471	Snx18	2
1	471	Krt7	0
1	471	Dpf1	1
1	471	Id3	1
1	471	Nbl1	1
1	471	Atp1a3	1
1	471	Mt2	2
1	471	Foxp1	3
1	471	Tbc1d9	1
1	471	Trim2	1
1	471	Pgam2	0
1	471	Lsamp	1
1	471	Tacr1	0
1	471	Esx1	0
1	471	Sfmbt2	0
1	471	Ntng1	0
1	471	Agap2	0
1	471	Npy	0
1	471	Dmxl2	2
1	441	Cryba1	1
1	441	Snora30	1
1	441	Fzd2	3
1	441	Spata13	3
1	441	Neurod4	1
1	441	Fn1	1
1	441	Vit	3
1	441	Sfrp2	0
1	441	Ednrb	2
1	441	Pou3f3	2
1	441	Pou2f2	2
1	441	Bcl11a	2
1	441	Otx2	1
1	441	Pou3f4	2
1	441	Rfx4	3
1	441	Celsr2	2
1	441	Fgfr3	2
1	441	Enkd1	0
1	441	Rasl11b	1
1	441	Cdca2	0
1	441	H2afv	0
1	441	Lmx1b	2
1	441	Megf11	2
1	441	Masp1	2
1	441	Pax6	0
1	441	Irx3	0
1	441	Sulf1	1
1	441	Mmp25	1
1	441	Hmgn5	1
1	441	Smoc1	2
1	441	Hoxaas2	2
1	441	Pnma5	1
1	441	Prtg	1
1	441	Rrp1b	1
1	441	Sox3	3
1	441	Stil	0
1	441	Myrf	3
1	441	Pcdh8	0
1	441	Foxm1	0
1	441	Zfhx3	2
1	441	Spint1	1
1	441	Fancd2	3
1	441	Iqgap2	3
1	441	Rln1	3
1	441	Rpl23a	1
1	441	Eif4e3	1
1	441	Pou3f1	1
1	441	Nr6a1	1
1	441	Crabp2	3
1	441	Kbtbd11	2
1	441	Nr2f1	2
1	441	Nqo2	0
1	441	Insl6	0
1	441	Diaph3	1
1	441	Psen2	1
1	441	Mir99ahg	2
1	441	Slc25a33	1
1	441	Fanci	3
1	441	Nuf2	0
1	441	Thsd7a	2
1	441	Bcl11b	2
1	441	Ola1	1
1	441	Cit	3
1	441	Top2a	3
1	441	Hoxc4	2
1	441	Pou4f2	2
1	441	Rcor2	1
1	441	Lpar4	0
1	441	Cdt1	0
1	441	Grasp	1
1	441	C130021I20Rik	2
1	441	Nfia	2
1	441	Abracl	1
1	441	Ticrr	3
1	441	Ccnd1	3
1	441	Hes5	0
1	441	C130071C03Rik	2
1	441	Col4a1	2
1	441	Vxn	0
1	441	Cdca8	0
1	441	Mxi1	2
1	441	Frzb	0
1	441	Nrarp	3
1	441	Jade1	1
1	441	Adgrg1	2
1	441	Ckb	2
1	441	Pantr1	2
1	441	Nde1	3
1	441	Dbx1	3
1	441	Fgfrl1	0
1	441	Snhg1	0
1	441	Hoxc5	2
1	441	Tmem266	2
1	441	Greb1	0
1	441	Gm7972	1
1	441	Mtcl1	1
1	441	Adam17	3
1	441	Lbx1	2
1	441	Lgi4	0
1	441	Rpl36a	0
1	441	Dhfr	0
1	441	Pcbp2	1
1	441	Ccnd2	0
1	441	Th	2
1	441	Sh3pxd2b	2
1	441	Cyp26b1	2
1	441	Edaradd	2
1	441	Lmnb1	0
1	441	Gm24616	1
1	441	Rgma	0
1	441	Tpx2	3
1	441	Gm15283	2
1	441	Pard3	1
1	441	Phldb2	0
1	441	Ttyh2	1
1	441	Epha3	2
1	441	Npas3	2
1	441	Gm36963	2
1	441	Cdkn2a	1
1	441	Marc2	0
1	441	Prr5l	2
1	441	Adgra1	2
1	441	Pclaf	0
1	441	Mcm7	3
1	441	Mir124-2hg	2
1	441	Olig1	1
1	441	Gcnt1	1
1	441	Yap1	3
1	441	Snora73b	1
1	441	Knstrn	0
1	441	Snrnp40	0
1	441	Vangl2	2
1	441	Neurod2	1
1	441	Gm44645	2
1	441	Hoxa7	1
1	441	Gm43712	1
1	441	Pla2g16	0
1	441	Gli3	3
1	441	Cecr2	3
1	441	Hk2	0
1	441	Wnt7b	2
1	441	Six5	0
1	441	Racgap1	0
1	441	Tmem132c	1
1	441	Igf2bp1	3
1	441	Lockd	3
1	441	Mki67	3
1	441	Gm45768	2
1	441	H2afx	3
1	441	Sox11	2
1	441	Sox9	2
1	441	Ncapd2	0
1	441	Ppp1r14a	1
1	441	Arhgap29	1
1	441	Esco2	0
1	441	Gm25636	1
1	441	Swt1	1
1	441	Hmgb2	3
1	441	Polr2a	1
1	441	Sox1	3
1	441	Pax3	2
1	441	Pabpc4	0
1	441	Rbpms	3
1	441	Kif14	0
1	441	Lmx1a	2
1	441	Rps27l	1
1	441	Vcam1	2
1	441	Snrpb	0
1	441	Neurod1	1
1	441	Mdk	1
1	441	Hirip3	0
1	441	Glra1	0
1	441	Kif22	0
1	441	Rps3	1
1	441	Msn	0
1	441	Msx3	2
1	441	Plxnb2	2
1	441	Smarcd2	1
1	441	Hjurp	0
1	441	Tcf3	0
1	441	Rassf4	1
1	441	Igfbp2	2
1	441	Fam83e	0
1	441	Plk1	0
1	441	Eif4b	1
1	441	Rad51	3
1	441	Prdx1	1
1	441	Fgf4	2
1	441	Zfhx4	2
1	441	Piezo1	1
1	441	Shc1	1
1	441	Mtus1	2
1	441	Rps28	1
1	441	Rpa1	0
1	441	Xlr3a	2
1	441	Plpp3	2
1	441	Abcg2	1
1	441	BC055324	0
1	441	Amer2	2
1	441	Rhox5	0
1	441	Ccnb1	0
1	441	Bnip3	2
1	441	Hadh	1
1	441	Uhrf1	1
1	441	Cntn2	2
1	441	Ncan	2
1	441	Wipf1	1
1	441	Tead2	0
1	441	Mcm3	0
1	441	Rps15a	1
1	441	Asf1b	3
1	441	Tfap2a	2
1	441	Birc5	0
1	441	Oxct1	2
1	441	D16Ertd472e	3
1	441	Rhobtb2	2
1	441	Ajuba	0
1	441	Gadd45g	2
1	441	Shmt1	0
1	441	Frrs1	1
1	441	Dtx3l	3
1	441	Tipin	3
1	441	Ccna2	3
1	441	Snap23	0
1	441	Meis1	2
1	441	Etf1	0
1	441	Ehd4	1
1	441	Palld	3
1	441	Aurka	0
1	441	Rack1	0
1	441	Nup188	0
1	441	Eef1b2	0
1	441	Zfp991	1
1	441	Rpl4	0
1	441	Gm13166	1
1	441	Pnoc	2
1	441	Sorbs2	2
1	441	Dll3	0
1	441	Rpl18	0
1	441	Iqgap1	1
1	441	Naa50	0
1	441	Gm14207	1
1	441	Zfp568	3
1	441	Btg2	1
1	441	Nsmce4a	0
1	441	Olig2	1
1	441	Skap2	1
1	441	Ly6h	0
1	441	Incenp	0
1	441	Sept11	0
1	441	Cdca3	0
1	441	Rpl32	0
1	441	Gen1	3
1	441	Pfkfb3	2
1	441	Myo10	1
1	441	Shcbp1	0
1	441	Tcf7l1	0
1	441	Tbc1d30	2
1	441	Chd7	1
1	441	Pex5l	1
1	441	Mrpl21	1
1	441	Pcdhb5	2
1	441	Adgre5	1
1	441	Espl1	3
1	441	Rbpms2	0
1	441	Zic5	1
1	441	Eif2s2	1
1	441	5930412G12Rik	0
1	441	Nop58	0
1	441	AU020206	0
1	441	Cpne6	1
1	441	Gad2	2
1	441	Slc35d2	1
1	441	B4galt1	0
1	441	Ube2c	3
1	441	Id1	1
1	441	Nhlrc1	2
1	441	Sfrp1	0
1	441	Slc12a1	0
1	441	Slc32a1	2
1	441	Ccnf	0
1	441	L1td1	0
1	441	Tdh	3
1	441	Rpl22	0
1	441	Rhbdl3	1
1	441	Dnase2a	3
1	441	Rps12	0
1	441	Gcat	0
1	441	Slc6a1	2
1	441	Epb41	1
1	441	Zfp521	2
1	441	Dennd6b	2
1	441	Iah1	1
1	441	Tjp2	0
1	441	Lsr	1
1	441	A330009N23Rik	1
1	441	Eef2kmt	0
1	441	Lbr	1
1	441	Nhlh1	1
1	441	Gm2694	2
1	441	Pdk1	2
1	441	Inppl1	0
1	441	Hspe1	0
1	441	Snhg15	0
1	441	Emb	1
1	441	Ezr	0
1	441	Ptgr1	1
1	441	Pbx1	2
1	441	Rexo2	1
1	441	Mfng	0
1	441	Ung	0
1	441	Adora1	2
1	441	Lypla1	0
1	441	Usp2	2
1	441	Greb1l	1
1	441	Ctsc	2
1	441	Rpl13a	1
1	441	Ammecr1	0
1	441	Ccdc8	1
1	441	Dusp14	1
1	441	Mcm2	3
1	441	Pon2	0
1	441	Mxra8	0
1	441	3110039I08Rik	2
1	441	Ptpn14	0
1	441	Ubn1	2
1	441	Pbx3	2
1	441	Chodl	1
1	441	Ppic	0
1	441	Foxo1	0
1	441	Slc27a2	1
1	441	Nell2	2
1	441	Tlx3	2
1	441	Phox2a	2
1	441	Gm37120	2
1	441	Scube3	2
1	441	Flnc	1
1	441	Cbln1	2
1	441	Dock6	3
1	441	Pcdhb14	2
1	441	Car3	1
1	441	Cd164	1
1	441	Zfp30	2
1	441	Frmd8	0
1	441	Ccdc187	1
1	441	Rhox9	0
1	441	Prrt4	2
1	441	Timp2	2
1	441	Atp6v0e	2
1	441	Bcorl1	2
1	441	Hap1	0
1	441	Tceal9	3
1	441	Id2	0
1	441	Utf1	0
1	441	Wdr43	0
1	441	Rgs4	1
1	441	Slc16a6	1
1	441	Calb2	2
1	441	Slc35f1	2
1	441	Kcnip3	1
1	441	Ccnd3	2
1	441	Timp3	2
1	441	Rph3a	2
1	441	Grb2	2
1	441	Inka2	1
1	441	Lhx4	0
1	441	Hs6st1	1
1	441	F2rl1	1
1	441	Pcsk2	1
1	441	Ascl2	0
1	441	Slc25a13	3
1	441	Bhlhe23	2
1	441	Etv1	1
1	441	Osbpl3	1
1	441	Mpzl2	3
1	441	Mthfd2	0
1	441	Mllt3	0
1	441	Krt19	0
1	441	Dbn1	1
1	441	Klhl21	1
1	441	Nqo1	0
1	441	Cux2	2
1	441	Lin28b	1
1	441	Pgghg	0
1	441	Tcf15	1
1	441	Rai2	2
1	441	Fam117b	2
1	441	Tbrg1	1
1	441	Zcchc24	0
1	441	Synpo2l	0
1	441	Sdc2	0
1	441	Trim12c	0
1	441	Sel1l	2
1	441	Dner	2
1	441	Evx2	3
1	441	Tnrc18	2
1	441	Mab21l2	2
1	441	Gjb3	0
1	441	Etl4	1
1	441	Nrg1	1
1	441	Piezo2	0
1	441	Actn1	1
1	441	Tmem158	1
1	441	Tubb6	1
1	441	Myh9	1
1	441	Brsk2	2
1	441	Ppargc1b	2
1	441	Pkib	1
1	441	Gm45847	2
1	441	Epcam	0
1	441	Ppp1r17	1
1	441	Lrrc49	2
1	441	H19	0
1	441	Plk3	1
1	441	Myo6	1
1	441	Cdh7	2
1	441	Elf3	0
1	441	Gjb5	3
1	441	Cald1	0
1	441	Serpinb8	1
1	441	Tgfb1i1	1
1	441	Tnnt1	0
1	441	Phf19	1
1	441	Cacng4	2
1	441	Otp	2
1	441	Lmo3	3
1	441	Fam135b	0
1	441	Nsg2	2
1	441	Smagp	1
1	441	Bex1	1
1	441	Mapk10	2
1	441	Mt1	0
1	441	Pcdh17	3
1	441	Pdgfa	0
1	441	Zfp936	1
1	441	Gabrg2	2
1	441	Gpm6a	3
1	441	Srrm3	2
1	441	Gm13577	3
1	441	Mark1	2
1	441	Tfap2c	0
1	419	Cryba1	2
1	419	Snora30	2
1	419	Fzd2	3
1	419	Spata13	3
1	419	Neurod4	2
1	419	Fn1	2
1	419	Vit	3
1	419	Sfrp2	0
1	419	Ednrb	1
1	419	Pou3f3	1
1	419	Pou2f2	1
1	419	Bcl11a	1
1	419	Otx2	2
1	419	Pou3f4	1
1	419	Rfx4	3
1	419	Celsr2	1
1	419	Fgfr3	1
1	419	Enkd1	0
1	419	Rasl11b	2
1	419	Cdca2	0
1	419	H2afv	0
1	419	Lmx1b	1
1	419	Megf11	1
1	419	Masp1	1
1	419	Pax6	0
1	419	Irx3	0
1	419	Sulf1	2
1	419	Mmp25	2
1	419	Hmgn5	2
1	419	Smoc1	1
1	419	Hoxaas2	1
1	419	Pnma5	2
1	419	Prtg	2
1	419	Rrp1b	2
1	419	Sox3	3
1	419	Stil	0
1	419	Myrf	3
1	419	Pcdh8	0
1	419	Foxm1	0
1	419	Zfhx3	1
1	419	Spint1	2
1	419	Fancd2	3
1	419	Iqgap2	3
1	419	Rln1	3
1	419	Rpl23a	2
1	419	Eif4e3	2
1	419	Pou3f1	2
1	419	Nr6a1	2
1	419	Crabp2	3
1	419	Kbtbd11	1
1	419	Nr2f1	1
1	419	Nqo2	0
1	419	Insl6	0
1	419	Diaph3	2
1	419	Psen2	2
1	419	Mir99ahg	1
1	419	Slc25a33	2
1	419	Fanci	3
1	419	Nuf2	0
1	419	Thsd7a	1
1	419	Bcl11b	1
1	419	Ola1	2
1	419	Cit	3
1	419	Top2a	3
1	419	Hoxc4	1
1	419	Pou4f2	1
1	419	Rcor2	2
1	419	Lpar4	0
1	419	Cdt1	0
1	419	Grasp	2
1	419	C130021I20Rik	1
1	419	Nfia	1
1	419	Abracl	2
1	419	Ticrr	3
1	419	Ccnd1	3
1	419	Hes5	0
1	419	C130071C03Rik	1
1	419	Col4a1	1
1	419	Vxn	0
1	419	Cdca8	0
1	419	Mxi1	1
1	419	Frzb	0
1	419	Nrarp	3
1	419	Jade1	2
1	419	Adgrg1	1
1	419	Ckb	1
1	419	Pantr1	1
1	419	Nde1	3
1	419	Dbx1	3
1	419	Fgfrl1	0
1	419	Snhg1	0
1	419	Hoxc5	1
1	419	Tmem266	1
1	419	Greb1	0
1	419	Gm7972	2
1	419	Mtcl1	2
1	419	Adam17	3
1	419	Lbx1	1
1	419	Lgi4	0
1	419	Rpl36a	0
1	419	Dhfr	0
1	419	Pcbp2	2
1	419	Ccnd2	0
1	419	Th	1
1	419	Sh3pxd2b	1
1	419	Cyp26b1	1
1	419	Edaradd	1
1	419	Lmnb1	0
1	419	Gm24616	2
1	419	Rgma	0
1	419	Tpx2	3
1	419	Gm15283	1
1	419	Pard3	2
1	419	Phldb2	0
1	419	Ttyh2	2
1	419	Epha3	1
1	419	Npas3	1
1	419	Gm36963	1
1	419	Cdkn2a	2
1	419	Marc2	0
1	419	Prr5l	1
1	419	Adgra1	1
1	419	Pclaf	0
1	419	Mcm7	3
1	419	Mir124-2hg	1
1	419	Olig1	2
1	419	Gcnt1	2
1	419	Yap1	3
1	419	Snora73b	2
1	419	Knstrn	3
1	419	Snrnp40	0
1	419	Vangl2	1
1	419	Neurod2	2
1	419	Gm44645	1
1	419	Hoxa7	2
1	419	Gm43712	2
1	419	Pla2g16	0
1	419	Gli3	3
1	419	Cecr2	3
1	419	Hk2	0
1	419	Wnt7b	1
1	419	Six5	0
1	419	Racgap1	0
1	419	Tmem132c	2
1	419	Igf2bp1	3
1	419	Lockd	3
1	419	Mki67	3
1	419	Gm45768	1
1	419	H2afx	3
1	419	Sox11	1
1	419	Sox9	1
1	419	Ncapd2	0
1	419	Ppp1r14a	2
1	419	Arhgap29	2
1	419	Esco2	0
1	419	Gm25636	2
1	419	Swt1	2
1	419	Hmgb2	3
1	419	Polr2a	2
1	419	Sox1	3
1	419	Pax3	1
1	419	Pabpc4	0
1	419	Rbpms	3
1	419	Kif14	0
1	419	Lmx1a	1
1	419	Rps27l	2
1	419	Vcam1	1
1	419	Snrpb	0
1	419	Neurod1	2
1	419	Mdk	2
1	419	Hirip3	0
1	419	Glra1	1
1	419	Kif22	0
1	419	Rps3	2
1	419	Msn	0
1	419	Msx3	1
1	419	Plxnb2	1
1	419	Smarcd2	2
1	419	Hjurp	0
1	419	Tcf3	0
1	419	Rassf4	2
1	419	Igfbp2	1
1	419	Fam83e	0
1	419	Plk1	0
1	419	Eif4b	2
1	419	Rad51	3
1	419	Prdx1	2
1	419	Fgf4	1
1	419	Zfhx4	1
1	419	Piezo1	2
1	419	Shc1	2
1	419	Mtus1	1
1	419	Rps28	2
1	419	Rpa1	0
1	419	Xlr3a	1
1	419	Plpp3	1
1	419	Abcg2	2
1	419	BC055324	0
1	419	Amer2	1
1	419	Rhox5	0
1	419	Ccnb1	0
1	419	Bnip3	1
1	419	Hadh	2
1	419	Uhrf1	2
1	419	Cntn2	1
1	419	Ncan	1
1	419	Wipf1	2
1	419	Tead2	0
1	419	Mcm3	0
1	419	Rps15a	2
1	419	Asf1b	3
1	419	Tfap2a	1
1	419	Birc5	0
1	419	Oxct1	1
1	419	D16Ertd472e	3
1	419	Rhobtb2	1
1	419	Ajuba	0
1	419	Gadd45g	1
1	419	Shmt1	0
1	419	Frrs1	2
1	419	Dtx3l	3
1	419	Tipin	3
1	419	Ccna2	3
1	419	Snap23	0
1	419	Meis1	1
1	419	Etf1	0
1	419	Ehd4	2
1	419	Palld	3
1	419	Aurka	0
1	419	Rack1	0
1	419	Nup188	0
1	419	Eef1b2	0
1	419	Zfp991	2
1	419	Rpl4	0
1	419	Gm13166	2
1	419	Pnoc	1
1	419	Sorbs2	1
1	419	Dll3	2
1	419	Rpl18	0
1	419	Iqgap1	2
1	419	Naa50	0
1	419	Gm14207	2
1	419	Zfp568	3
1	419	Btg2	2
1	419	Nsmce4a	0
1	419	Olig2	2
1	419	Skap2	2
1	419	Ly6h	0
1	419	Incenp	0
1	419	Sept11	0
1	419	Cdca3	0
