"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0048666","neuron development","39/127","1292/29008",2.06352529608748e-22,2.72442479790682e-19,1.85860378181033e-19,"18996/225631/18053/18121/20980/18040/16872/50785/269397/72832/56320/18039/20257/19055/60597/18212/93686/11735/20614/16572/12484/18997/243548/83814/52822/20910/26419/56177/226251/12386/382018/330863/56013/243743/93840/244058/94253/12704/20429",39
"GO:0031175","neuron projection development","37/127","1132/29008",2.1535479831115e-22,2.72442479790682e-19,1.85860378181033e-19,"18996/18053/18121/20980/18040/16872/269397/72832/56320/18039/20257/19055/60597/18212/93686/11735/20614/16572/12484/18997/243548/83814/52822/20910/26419/56177/226251/12386/382018/330863/56013/243743/93840/244058/94253/12704/20429",37
"GO:0030182","neuron differentiation","42/127","1570/29008",3.18521995078739e-22,2.72442479790682e-19,1.85860378181033e-19,"18996/225631/18053/18420/16876/18121/20980/18040/27140/16872/50785/269397/72832/56320/18039/20257/19055/60597/18212/93686/11735/20614/16572/12484/18997/243548/83814/52822/20910/26419/56177/226251/12386/382018/330863/56013/243743/93840/244058/94253/12704/20429",42
"GO:0048812","neuron projection morphogenesis","30/127","710/29008",3.1839827616459e-21,2.04252494159584e-18,1.3934114033203e-18,"18053/18121/20980/18040/16872/269397/56320/18039/19055/60597/18212/93686/11735/16572/18997/83814/52822/20910/26419/56177/226251/12386/382018/56013/243743/93840/244058/94253/12704/20429",30
"GO:0022008","neurogenesis","44/127","1879/29008",4.45763334041841e-21,2.28765743030273e-18,1.56064089370859e-18,"18996/225631/18053/18420/16876/18121/20980/18040/27140/16872/50785/269397/72832/56320/260315/18039/20257/19055/60597/18212/93686/11735/20614/16572/12484/17391/18997/243548/83814/52822/20910/26419/56177/226251/12386/382018/330863/56013/243743/93840/244058/94253/12704/20429",44
"GO:0120039","plasma membrane bounded cell projection morphogenesis","30/127","725/29008",5.7470254271025e-21,2.4578112076575e-18,1.67671987460903e-18,"18053/18121/20980/18040/16872/269397/56320/18039/19055/60597/18212/93686/11735/16572/18997/83814/52822/20910/26419/56177/226251/12386/382018/56013/243743/93840/244058/94253/12704/20429",30
"GO:0048858","cell projection morphogenesis","30/127","730/29008",6.97635179561769e-21,2.55733124393643e-18,1.74461248663342e-18,"18053/18121/20980/18040/16872/269397/56320/18039/19055/60597/18212/93686/11735/16572/18997/83814/52822/20910/26419/56177/226251/12386/382018/56013/243743/93840/244058/94253/12704/20429",30
"GO:0032990","cell part morphogenesis","30/127","753/29008",1.67033002809292e-20,5.32440470787656e-18,3.63231120695685e-18,"18053/18121/20980/18040/16872/269397/56320/18039/19055/60597/18212/93686/11735/16572/18997/83814/52822/20910/26419/56177/226251/12386/382018/56013/243743/93840/244058/94253/12704/20429",30
"GO:0048699","generation of neurons","42/127","1750/29008",1.86748411422015e-20,5.32440470787656e-18,3.63231120695685e-18,"18996/225631/18053/18420/16876/18121/20980/18040/27140/16872/50785/269397/72832/56320/18039/20257/19055/60597/18212/93686/11735/20614/16572/12484/18997/243548/83814/52822/20910/26419/56177/226251/12386/382018/330863/56013/243743/93840/244058/94253/12704/20429",42
"GO:0048667","cell morphogenesis involved in neuron differentiation","28/127","657/29008",6.41922665481332e-20,1.6471735596251e-17,1.12370251862679e-17,"18053/18121/18040/16872/269397/56320/18039/19055/60597/18212/93686/11735/16572/18997/83814/52822/20910/26419/56177/226251/12386/56013/243743/93840/244058/94253/12704/20429",28
"GO:0120036","plasma membrane bounded cell projection organization","40/127","1630/29008",8.97883568049607e-20,2.09451748692299e-17,1.42888074035071e-17,"18996/225631/18053/170736/18121/20980/18040/16872/269397/72832/56320/18039/20257/19055/60597/18212/93686/11735/20614/16572/12484/18997/243548/83814/52822/20910/26419/102747/56177/226251/12386/382018/330863/56013/243743/93840/244058/94253/12704/20429",40
"GO:0030030","cell projection organization","40/127","1677/29008",2.45379382677849e-19,5.247029132928e-17,3.57952555608125e-17,"18996/225631/18053/170736/18121/20980/18040/16872/269397/72832/56320/18039/20257/19055/60597/18212/93686/11735/20614/16572/12484/18997/243548/83814/52822/20910/26419/102747/56177/226251/12386/382018/330863/56013/243743/93840/244058/94253/12704/20429",40
"GO:0032989","cellular component morphogenesis","30/127","848/29008",4.59880649678278e-19,9.07733651595739e-17,6.19256291833989e-17,"18053/18121/20980/18040/16872/269397/56320/18039/19055/60597/18212/93686/11735/16572/18997/83814/52822/20910/26419/56177/226251/12386/382018/56013/243743/93840/244058/94253/12704/20429",30
"GO:0000904","cell morphogenesis involved in differentiation","29/127","828/29008",2.56294770654866e-18,4.69751701071705e-16,3.20464814736123e-16,"18053/170736/18121/18040/16872/269397/56320/18039/19055/60597/18212/93686/11735/16572/18997/83814/52822/20910/26419/56177/226251/12386/56013/243743/93840/244058/94253/12704/20429",29
"GO:0000902","cell morphogenesis","32/127","1135/29008",1.85529483482474e-17,3.17379103077352e-15,2.16516162127266e-15,"18053/170736/18121/20980/18040/16872/269397/56320/18039/19055/60597/18212/93686/11735/16572/18997/83814/52822/20910/26419/56177/226251/12386/382018/56013/246710/243743/93840/244058/94253/12704/20429",32
"GO:0010975","regulation of neuron projection development","21/127","550/29008",3.73704706874207e-14,5.99328923649509e-12,4.08862452323557e-12,"18053/18040/269397/56320/18039/20257/19055/18212/20614/12484/18997/83814/52822/12386/330863/56013/243743/244058/94253/12704/20429",21
"GO:0007267","cell-cell signaling","34/127","1728/29008",6.36231252748241e-14,9.60334937971757e-12,6.55140912272647e-12,"18053/27220/140919/235380/18121/239845/20980/14370/207181/54003/56320/18190/19055/60597/18212/20614/227120/12484/18196/219228/18754/208846/12290/229521/228355/320405/140723/20910/242662/382018/12652/93840/75209/76787",34
"GO:0061564","axon development","20/127","530/29008",1.99357665671976e-13,2.84195427841273e-11,1.93878244451752e-11,"18053/18121/18040/16872/72832/56320/18039/18212/11735/16572/18997/52822/20910/56177/226251/12386/243743/93840/244058/20429",20
"GO:0007409","axonogenesis","19/127","487/29008",4.68235682033699e-13,6.32364610578143e-11,4.3139941231138e-11,"18053/18121/18040/16872/56320/18039/18212/11735/16572/18997/52822/20910/56177/226251/12386/243743/93840/244058/20429",19
"GO:0007268","chemical synaptic transmission","24/127","885/29008",7.78300496047232e-13,9.51009082312950e-11,6.48778809486991e-11,"18053/27220/140919/235380/20980/56320/18190/19055/60597/18212/20614/227120/12484/18196/219228/18754/12290/320405/140723/20910/242662/382018/75209/76787",24
"GO:0098916","anterograde trans-synaptic signaling","24/127","885/29008",7.78300496047232e-13,9.51009082312950e-11,6.48778809486991e-11,"18053/27220/140919/235380/20980/56320/18190/19055/60597/18212/20614/227120/12484/18196/219228/18754/12290/320405/140723/20910/242662/382018/75209/76787",24
"GO:0099537","trans-synaptic signaling","24/127","894/29008",9.64543852400021e-13,1.12500887511748e-10,7.67481543799634e-11,"18053/27220/140919/235380/20980/56320/18190/19055/60597/18212/20614/227120/12484/18196/219228/18754/12290/320405/140723/20910/242662/382018/75209/76787",24
