"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0022008","neurogenesis","36/110","1879/29008",1.35697873354845e-16,3.25810593924982e-13,2.34971580703915e-13,"21909/14048/18186/16392/108071/20473/94253/16852/71751/269116/19259/20563/15572/13544/20350/22152/13823/216233/18810/20745/319974/170729/93686/20408/56320/73710/57752/19280/26913/100317/19339/76884/11444/26757/67263/27528",36
"GO:0048699","generation of neurons","34/110","1750/29008",8.0740808114427e-16,9.69293401413696e-13,6.99045417622276e-13,"21909/14048/18186/16392/108071/20473/94253/16852/71751/269116/19259/20563/15572/13544/20350/22152/13823/216233/20745/319974/170729/93686/20408/56320/73710/19280/26913/100317/19339/76884/11444/26757/67263/27528",34
"GO:0030182","neuron differentiation","31/110","1570/29008",1.36795769488316e-14,1.09482214180482e-11,7.89575581783435e-12,"21909/14048/18186/16392/20473/94253/16852/71751/269116/19259/20563/15572/13544/20350/22152/13823/216233/20745/319974/93686/20408/56320/73710/19280/26913/19339/76884/11444/26757/67263/27528",31
"GO:0032990","cell part morphogenesis","22/110","753/29008",8.55771912740159e-14,4.0833416539111e-11,2.94486815611204e-11,"21909/18186/16392/94253/71751/269116/20563/15572/20350/22152/13823/18810/319974/93686/56320/73710/19280/19339/76884/11444/26757/67263",22
"GO:0031175","neuron projection development","26/110","1132/29008",9.20840755614073e-14,4.0833416539111e-11,2.94486815611204e-11,"21909/18186/16392/94253/16852/71751/269116/19259/20563/15572/20350/22152/13823/20745/319974/93686/56320/73710/19280/26913/19339/76884/11444/26757/67263/27528",26
"GO:0032989","cellular component morphogenesis","23/110","848/29008",1.02041024254338e-13,4.0833416539111e-11,2.94486815611204e-11,"21909/18186/16392/94253/71751/269116/20563/15572/20350/22152/13823/18810/319974/93686/56320/73710/19280/100317/19339/76884/11444/26757/67263",23
"GO:0048812","neuron projection morphogenesis","21/110","710/29008",2.66382314414639e-13,9.1369133844221e-11,6.58945725130948e-11,"21909/18186/16392/94253/71751/269116/20563/15572/20350/22152/13823/319974/93686/56320/73710/19280/19339/76884/11444/26757/67263",21
"GO:0120039","plasma membrane bounded cell projection morphogenesis","21/110","725/29008",3.97568155784499e-13,1.19320142754823e-10,8.60525810875658e-11,"21909/18186/16392/94253/71751/269116/20563/15572/20350/22152/13823/319974/93686/56320/73710/19280/19339/76884/11444/26757/67263",21
"GO:0048858","cell projection morphogenesis","21/110","730/29008",4.53396311124942e-13,1.20956060334554e-10,8.72323896842725e-11,"21909/18186/16392/94253/71751/269116/20563/15572/20350/22152/13823/319974/93686/56320/73710/19280/19339/76884/11444/26757/67263",21
"GO:0030030","cell projection organization","30/110","1677/29008",5.1677289888669e-13,1.24077173022694e-10,8.94833072282741e-11,"21909/18186/16392/94253/22141/16852/71751/269116/19259/20563/15572/20350/22152/13823/20745/319974/93686/56320/73710/74694/19280/22325/26913/19339/76884/11444/26757/67263/27528/18590",30
