"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0022008","neurogenesis","31/79","1879/29008",4.6452138680683e-17,9.95933853313844e-14,6.62554188550795e-14,"21909/14048/21367/18186/16392/108071/20473/94253/16852/71751/269116/19259/20563/15572/13544/20350/22152/13823/216233/18810/20745/319974/170729/20408/56320/21417/19415/227325/73710/57752/19280",31
"GO:0048699","generation of neurons","28/79","1750/29008",5.44050272539864e-15,5.83221892162734e-12,3.87993746995535e-12,"21909/14048/21367/18186/16392/108071/20473/94253/16852/71751/269116/19259/20563/15572/13544/20350/22152/13823/216233/20745/319974/170729/20408/56320/21417/19415/73710/19280",28
"GO:0030182","neuron differentiation","26/79","1570/29008",3.06753972890077e-14,2.19226839292109e-11,1.45842678338967e-11,"21909/14048/21367/18186/16392/20473/94253/16852/71751/269116/19259/20563/15572/13544/20350/22152/13823/216233/20745/319974/20408/56320/21417/19415/73710/19280",26
"GO:0032989","cellular component morphogenesis","19/79","848/29008",9.898309208547e-13,5.30549373578119e-10,3.52952867831084e-10,"21909/21367/18186/16392/94253/71751/269116/232664/20563/15572/20350/22152/13823/18810/319974/56320/19415/73710/19280",19
"GO:0032990","cell part morphogenesis","18/79","753/29008",1.46831250149233e-12,6.29612400639911e-10,4.18855460952023e-10,"21909/21367/18186/16392/94253/71751/269116/20563/15572/20350/22152/13823/18810/319974/56320/19415/73710/19280",18
"GO:0048812","neuron projection morphogenesis","17/79","710/29008",6.53744915828379e-12,2.33604849922674e-09,1.5540778262236e-09,"21909/21367/18186/16392/94253/71751/269116/20563/15572/20350/22152/13823/319974/56320/19415/73710/19280",17
"GO:0120039","plasma membrane bounded cell projection morphogenesis","17/79","725/29008",9.08023458640823e-12,2.71062014958284e-09,1.80326507398112e-09,"21909/21367/18186/16392/94253/71751/269116/20563/15572/20350/22152/13823/319974/56320/19415/73710/19280",17
"GO:0048858","cell projection morphogenesis","17/79","730/29008",1.01142542894882e-11,2.71062014958284e-09,1.80326507398112e-09,"21909/21367/18186/16392/94253/71751/269116/20563/15572/20350/22152/13823/319974/56320/19415/73710/19280",17
"GO:0031175","neuron projection development","20/79","1132/29008",1.68889459659204e-11,4.02332223899258e-09,2.67655225541779e-09,"21909/21367/18186/16392/94253/16852/71751/269116/19259/20563/15572/20350/22152/13823/20745/319974/56320/19415/73710/19280",20
"GO:0000902","cell morphogenesis","19/79","1135/29008",1.48382083553118e-10,3.18131187137885e-08,2.11639708646816e-08,"21909/21367/18186/16392/12739/94253/71751/269116/20563/15572/20350/22152/13823/18810/319974/56320/19415/73710/19280",19
"GO:0048666","neuron development","20/79","1292/29008",1.7603369479085e-10,3.43105674210529e-08,2.28254216690528e-08,"21909/21367/18186/16392/94253/16852/71751/269116/19259/20563/15572/20350/22152/13823/20745/319974/56320/19415/73710/19280",20
"GO:0120036","plasma membrane bounded cell projection organization","22/79","1630/29008",2.40440988080869e-10,4.21026257621932e-08,2.80091604024803e-08,"21909/21367/18186/16392/94253/22141/16852/71751/269116/19259/20563/15572/20350/22152/13823/20745/319974/56320/19415/73710/74694/19280",22
"GO:0048667","cell morphogenesis involved in neuron differentiation","15/79","657/29008",2.55286443520761e-10,4.21026257621932e-08,2.80091604024803e-08,"21909/21367/18186/16392/94253/71751/269116/20563/15572/20350/22152/319974/56320/73710/19280",15
"GO:0030030","cell projection organization","22/79","1677/29008",4.11173098022781e-10,6.29682230114888e-08,4.18901915654788e-08,"21909/21367/18186/16392/94253/22141/16852/71751/269116/19259/20563/15572/20350/22152/13823/20745/319974/56320/19415/73710/74694/19280",22
"GO:0000904","cell morphogenesis involved in differentiation","16/79","828/29008",6.77763608126648e-10,9.68750117215688e-08,6.44469957201128e-08,"21909/21367/18186/16392/12739/94253/71751/269116/20563/15572/20350/22152/319974/56320/73710/19280",16
"GO:0120035","regulation of plasma membrane bounded cell projection organization","15/79","737/29008",1.23042277900716e-09,1.6487665238696e-07,1.09685714839125e-07,"21909/21367/18186/94253/16852/71751/19259/20563/15572/20350/20745/319974/56320/74694/19280",15
"GO:0031344","regulation of cell projection organization","15/79","753/29008",1.64684797374939e-09,2.07696591512865e-07,1.38172074577735e-07,"21909/21367/18186/94253/16852/71751/19259/20563/15572/20350/20745/319974/56320/74694/19280",15
"GO:0010975","regulation of neuron projection development","13/79","550/29008",2.99469803145924e-09,3.56701809969368e-07,2.37299171498671e-07,"21909/21367/18186/94253/16852/71751/19259/20563/15572/20350/20745/56320/19280",13
"GO:0007409","axonogenesis","12/79","487/29008",8.10448153551199e-09,9.14526758533564e-07,6.08397367347299e-07,"21367/18186/16392/71751/269116/20563/20350/22152/319974/56320/73710/19280",12
"GO:0061564","axon development","12/79","530/29008",2.06205404737054e-08,2.21052193878122e-06,1.47057012325636e-06,"21367/18186/16392/71751/269116/20563/20350/22152/319974/56320/73710/19280",12
"GO:0051129","negative regulation of cellular component organization","13/79","722/29008",7.36935475263867e-08,7.52376028078919e-06,5.00525097234356e-06,"21909/18186/16392/16852/20563/20350/237860/20745/11519/20408/56320/74694/19280",13
"GO:1990138","neuron projection extension","8/79","203/29008",8.5406378308282e-08,8.32323977695258e-06,5.53711208649388e-06,"18186/71751/20563/20350/319974/56320/19415/19280",8
"GO:0031345","negative regulation of cell projection organization","8/79","211/29008",1.14957197741683e-07,1.07160100851377e-05,7.12892461967872e-06,"21909/18186/16852/20563/20350/20745/74694/19280",8
"GO:0048675","axon extension","7/79","142/29008",1.25379864726212e-07,1.1200601248875e-05,7.4513033642113e-06,"18186/71751/20563/20350/319974/56320/19280",7
"GO:0034330","cell junction organization","13/79","761/29008",1.35055498287518e-07,1.15823595331375e-05,7.70527158650893e-06,"21367/18186/108071/12739/208898/269116/20350/13823/18810/11519/76787/56320/19280",13
"GO:0007610","behavior","13/79","765/29008",1.43421536672174e-07,1.18267605625054e-05,7.86786162715773e-06,"13166/108015/21367/108071/20473/108012/19259/15572/319924/16497/319974/56320/20273",13
"GO:0040011","locomotion","20/79","1934/29008",1.603307387738e-07,1.27314482937417e-05,8.46971349077968e-06,"13166/21367/18186/16392/108071/12739/20473/269116/20563/20350/22152/237860/18810/20745/11519/58994/319974/170729/56320/73710",20
"GO:0048589","developmental growth","13/79","807/29008",2.63940017967954e-07,2.02102642329747e-05,1.34450648250593e-05,"18186/20473/71751/20563/20350/319924/216233/18810/58994/319974/56320/19415/19280",13
"GO:0045664","regulation of neuron differentiation","8/79","241/29008",3.17212869510951e-07,2.34518755941889e-05,1.56015767037147e-05,"14048/21367/16392/20473/71751/216233/20408/21417",8
