"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0120036","plasma membrane bounded cell projection organization","29/84","1630/29008",6.28212422910261e-16,5.42132470268167e-13,3.66244411056187e-13,"170736/18996/18121/20980/18053/11735/269397/18040/20614/102747/12484/18039/225631/26419/93686/20257/19055/52822/56177/56013/18212/20429/665113/12704/382018/76884/218194/22141/17762",29
"GO:0031175","neuron projection development","25/84","1132/29008",7.97046934901092e-16,5.42132470268167e-13,3.66244411056187e-13,"18996/18121/20980/18053/11735/269397/18040/20614/12484/18039/26419/93686/20257/19055/52822/56177/56013/18212/20429/665113/12704/382018/76884/218194/17762",25
"GO:0048812","neuron projection morphogenesis","21/84","710/29008",8.39844429417107e-16,5.42132470268167e-13,3.66244411056187e-13,"18121/20980/18053/11735/269397/18040/18039/26419/93686/19055/52822/56177/56013/18212/20429/665113/12704/382018/76884/218194/17762",21
"GO:0120039","plasma membrane bounded cell projection morphogenesis","21/84","725/29008",1.26993042298013e-15,5.42132470268167e-13,3.66244411056187e-13,"18121/20980/18053/11735/269397/18040/18039/26419/93686/19055/52822/56177/56013/18212/20429/665113/12704/382018/76884/218194/17762",21
"GO:0030030","cell projection organization","29/84","1677/29008",1.3174033425754e-15,5.42132470268167e-13,3.66244411056187e-13,"170736/18996/18121/20980/18053/11735/269397/18040/20614/102747/12484/18039/225631/26419/93686/20257/19055/52822/56177/56013/18212/20429/665113/12704/382018/76884/218194/22141/17762",29
"GO:0048858","cell projection morphogenesis","21/84","730/29008",1.45458235713688e-15,5.42132470268167e-13,3.66244411056187e-13,"18121/20980/18053/11735/269397/18040/18039/26419/93686/19055/52822/56177/56013/18212/20429/665113/12704/382018/76884/218194/17762",21
"GO:0048666","neuron development","26/84","1292/29008",1.67620463422137e-15,5.42132470268167e-13,3.66244411056187e-13,"18996/18121/20980/18053/11735/269397/18040/20614/12484/18039/225631/26419/93686/20257/19055/52822/56177/56013/18212/20429/665113/12704/382018/76884/218194/17762",26
"GO:0030182","neuron differentiation","28/84","1570/29008",2.17846297545885e-15,6.16505022054855e-13,4.16487724123909e-13,"16876/18996/18121/27140/20980/18053/11735/269397/18040/20614/12484/18039/225631/26419/93686/20257/19055/52822/56177/56013/18212/20429/665113/12704/382018/76884/218194/17762",28
"GO:0032990","cell part morphogenesis","21/84","753/29008",2.68141748692544e-15,6.7452546559991e-13,4.55684164737153e-13,"18121/20980/18053/11735/269397/18040/18039/26419/93686/19055/52822/56177/56013/18212/20429/665113/12704/382018/76884/218194/17762",21
"GO:0022008","neurogenesis","29/84","1879/29008",2.47302302229709e-14,5.59892412248061e-12,3.78242363305018e-12,"16876/18996/18121/27140/20980/18053/11735/17391/269397/18040/20614/12484/18039/225631/26419/93686/20257/19055/52822/56177/56013/18212/20429/665113/12704/382018/76884/218194/17762",29
"GO:0032989","cellular component morphogenesis","21/84","848/29008",2.74267594195074e-14,5.64492575688771e-12,3.81350061593726e-12,"18121/20980/18053/11735/269397/18040/18039/26419/93686/19055/52822/56177/56013/18212/20429/665113/12704/382018/76884/218194/17762",21
"GO:0048699","generation of neurons","28/84","1750/29008",3.27488885212651e-14,6.17862363434536e-12,4.1740469317016e-12,"16876/18996/18121/27140/20980/18053/11735/269397/18040/20614/12484/18039/225631/26419/93686/20257/19055/52822/56177/56013/18212/20429/665113/12704/382018/76884/218194/17762",28
