"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0031175","neuron projection development","25/70","1132/29008",5.63493228477393e-18,4.67859580144325e-15,2.91223439349259e-15,"22253/20429/60597/18040/243743/20979/18212/17295/18053/18039/14432/12484/20257/20614/16572/245537/12386/246048/52822/18997/226251/19339/26419/22240/18996",25
"GO:0022008","neurogenesis","30/70","1879/29008",7.66382011041629e-18,4.67859580144325e-15,2.91223439349259e-15,"22253/20429/60597/18040/243743/20979/18212/27140/17295/18053/225631/18039/14432/11859/12484/20257/20614/16572/245537/12386/246048/17391/52822/18997/226251/19339/26419/22240/260315/18996",30
"GO:0030182","neuron differentiation","28/70","1570/29008",8.326098714706e-18,4.67859580144325e-15,2.91223439349259e-15,"22253/20429/60597/18040/243743/20979/18212/27140/17295/18053/225631/18039/14432/11859/12484/20257/20614/16572/245537/12386/246048/52822/18997/226251/19339/26419/22240/18996",28
"GO:0048666","neuron development","26/70","1292/29008",9.76742338505899e-18,4.67859580144325e-15,2.91223439349259e-15,"22253/20429/60597/18040/243743/20979/18212/17295/18053/225631/18039/14432/12484/20257/20614/16572/245537/12386/246048/52822/18997/226251/19339/26419/22240/18996",26
"GO:0048699","generation of neurons","28/70","1750/29008",1.36710519636908e-16,5.2387471124863e-14,3.26090565786561e-14,"22253/20429/60597/18040/243743/20979/18212/27140/17295/18053/225631/18039/14432/11859/12484/20257/20614/16572/245537/12386/246048/52822/18997/226251/19339/26419/22240/18996",28
"GO:0048812","neuron projection morphogenesis","20/70","710/29008",2.35452581011606e-16,7.51878575363727e-14,4.68013639098507e-14,"22253/20429/60597/18040/243743/20979/18212/17295/18053/18039/14432/16572/245537/12386/246048/52822/18997/226251/19339/26419",20
"GO:0120039","plasma membrane bounded cell projection morphogenesis","20/70","725/29008",3.50764049587821e-16,9.5756188498566e-14,5.96043080809116e-14,"22253/20429/60597/18040/243743/20979/18212/17295/18053/18039/14432/16572/245537/12386/246048/52822/18997/226251/19339/26419",20
"GO:0048858","cell projection morphogenesis","20/70","730/29008",3.99817070975224e-16,9.5756188498566e-14,5.96043080809116e-14,"22253/20429/60597/18040/243743/20979/18212/17295/18053/18039/14432/16572/245537/12386/246048/52822/18997/226251/19339/26419",20
"GO:0032989","cellular component morphogenesis","21/70","848/29008",4.75260073187256e-16,1.01177588914087e-13,6.29789079439954e-14,"22253/20429/60597/18040/243743/20979/18212/17295/18053/18039/14432/16572/245537/12386/246048/52822/18997/226251/19339/26419/50876",21
"GO:0032990","cell part morphogenesis","20/70","753/29008",7.21183998054806e-16,1.38178854027301e-13,8.6010681031168e-14,"22253/20429/60597/18040/243743/20979/18212/17295/18053/18039/14432/16572/245537/12386/246048/52822/18997/226251/19339/26419",20
"GO:0048667","cell morphogenesis involved in neuron differentiation","19/70","657/29008",9.31718242129059e-16,1.62288377447207e-13,1.01017872567677e-13,"22253/20429/60597/18040/243743/18212/17295/18053/18039/14432/16572/245537/12386/246048/52822/18997/226251/19339/26419",19
"GO:0000902","cell morphogenesis","23/70","1135/29008",1.05345992678995e-15,1.68202434977462e-13,1.0469913132044e-13,"22253/20429/60597/18040/243743/20979/246710/18212/17295/18053/18039/14432/16572/245537/12386/246048/52822/18997/226251/241201/19339/26419/20194",23
"GO:0120036","plasma membrane bounded cell projection organization","26/70","1630/29008",2.58221787497839e-15,3.80579188342968e-13,2.36894967801661e-13,"22253/20429/60597/18040/243743/20979/18212/17295/18053/225631/18039/14432/12484/20257/20614/16572/245537/12386/246048/52822/18997/226251/19339/26419/22240/18996",26
"GO:0000904","cell morphogenesis involved in differentiation","20/70","828/29008",4.34586739660833e-15,5.94762995135826e-13,3.70215621079492e-13,"22253/20429/60597/18040/243743/18212/17295/18053/18039/14432/16572/245537/12386/246048/52822/18997/226251/19339/26419/20194",20
"GO:0030030","cell projection organization","26/70","1677/29008",5.05799726383713e-15,6.46074850500796e-13,4.02155150872103e-13,"22253/20429/60597/18040/243743/20979/18212/17295/18053/225631/18039/14432/12484/20257/20614/16572/245537/12386/246048/52822/18997/226251/19339/26419/22240/18996",26
"GO:0007409","axonogenesis","16/70","487/29008",3.36622925186917e-14,4.03105952911333e-12,2.50916956734721e-12,"22253/20429/18040/243743/18212/18053/18039/14432/16572/245537/12386/246048/52822/18997/226251/19339",16
"GO:0061564","axon development","16/70","530/29008",1.23243777927594e-13,1.38902987358394e-11,8.64614243913087e-12,"22253/20429/18040/243743/18212/18053/18039/14432/16572/245537/12386/246048/52822/18997/226251/19339",16
"GO:0010975","regulation of neuron projection development","16/70","550/29008",2.16944574713636e-13,2.30925447306292e-11,1.43741639269327e-11,"20429/18040/243743/18212/17295/18053/18039/12484/20257/20614/245537/12386/246048/52822/18997/22240",16
"GO:0120035","regulation of plasma membrane bounded cell projection organization","17/70","737/29008",1.43274839356959e-12,1.44481364319965e-10,8.99337357293264e-11,"20429/18040/243743/18212/17295/18053/18039/14432/12484/20257/20614/245537/12386/246048/52822/18997/22240",17
"GO:0031344","regulation of cell projection organization","17/70","753/29008",2.01473711468516e-12,1.93011815586838e-10,1.20141955312541e-10,"20429/18040/243743/18212/17295/18053/18039/14432/12484/20257/20614/245537/12386/246048/52822/18997/22240",17
