"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0007268","chemical synaptic transmission","16/52","885/29008",1.82823523545253e-12,1.19742336424452e-09,7.8525689066296e-10,"18212/12298/242662/60597/227120/50876/320405/54377/56808/12290/12484/18053/20614/16728/235380/18196",16
"GO:0098916","anterograde trans-synaptic signaling","16/52","885/29008",1.82823523545253e-12,1.19742336424452e-09,7.8525689066296e-10,"18212/12298/242662/60597/227120/50876/320405/54377/56808/12290/12484/18053/20614/16728/235380/18196",16
"GO:0099537","trans-synaptic signaling","16/52","894/29008",2.12938357601278e-12,1.19742336424452e-09,7.8525689066296e-10,"18212/12298/242662/60597/227120/50876/320405/54377/56808/12290/12484/18053/20614/16728/235380/18196",16
"GO:0099536","synaptic signaling","16/52","926/29008",3.61406672818842e-12,1.52423264261347e-09,9.99574771401587e-10,"18212/12298/242662/60597/227120/50876/320405/54377/56808/12290/12484/18053/20614/16728/235380/18196",16
"GO:0000904","cell morphogenesis involved in differentiation","15/52","828/29008",1.00645874739499e-11,2.98451523396534e-09,1.95721181224695e-09,"20429/243743/18212/20194/22253/18039/14432/60597/18040/26419/170736/52822/18053/16728/22129",15
"GO:0030182","neuron differentiation","19/52","1570/29008",1.06147548333089e-11,2.98451523396534e-09,1.95721181224695e-09,"20429/243743/18212/22253/27140/18039/14432/60597/225631/18040/11859/26419/20257/12484/52822/18053/20614/16728/22129",19
"GO:0048699","generation of neurons","19/52","1750/29008",6.87881251950546e-11,1.65779381720082e-08,1.08716270045116e-08,"20429/243743/18212/22253/27140/18039/14432/60597/225631/18040/11859/26419/20257/12484/52822/18053/20614/16728/22129",19
"GO:0022008","neurogenesis","19/52","1879/29008",2.3083234348899e-10,4.86767704332407e-08,3.19216832903853e-08,"20429/243743/18212/22253/27140/18039/14432/60597/225631/18040/11859/26419/20257/12484/52822/18053/20614/16728/22129",19
"GO:0048666","neuron development","16/52","1292/29008",4.97461187759803e-10,8.40200352711891e-08,5.50994022837299e-08,"20429/243743/18212/22253/18039/14432/60597/225631/18040/26419/20257/12484/52822/18053/20614/16728",16
"GO:0007267","cell-cell signaling","18/52","1728/29008",4.98044073925246e-10,8.40200352711891e-08,5.50994022837299e-08,"18212/12298/207181/242662/60597/227120/228355/50876/320405/54377/56808/12290/12484/18053/20614/16728/235380/18196",18
"GO:0031175","neuron projection development","15/52","1132/29008",7.80998427707569e-10,1.13847685965497e-07,7.46600430223299e-08,"20429/243743/18212/22253/18039/14432/60597/18040/26419/20257/12484/52822/18053/20614/16728",15
"GO:0000902","cell morphogenesis","15/52","1135/29008",8.09823492344968e-10,1.13847685965497e-07,7.46600430223299e-08,"20429/243743/18212/20194/22253/18039/14432/60597/18040/26419/170736/52822/18053/16728/22129",15
"GO:0048667","cell morphogenesis involved in neuron differentiation","12/52","657/29008",1.48805182663496e-09,1.93103340887167e-07,1.26635017797032e-07,"20429/243743/18212/22253/18039/14432/60597/18040/26419/52822/18053/16728",12
"GO:0120036","plasma membrane bounded cell projection organization","17/52","1630/29008",1.71032828229326e-09,2.06094558016338e-07,1.35154513134603e-07,"20429/243743/18212/22253/18039/14432/60597/225631/18040/26419/20257/170736/12484/52822/18053/20614/16728",17
"GO:0032989","cellular component morphogenesis","13/52","848/29008",2.30220357883291e-09,2.58921162499408e-07,1.69797611323045e-07,"20429/243743/18212/22253/18039/14432/60597/18040/50876/26419/52822/18053/16728",13
"GO:0030030","cell projection organization","17/52","1677/29008",2.62751242965454e-09,2.77038341801701e-07,1.81678655497824e-07,"20429/243743/18212/22253/18039/14432/60597/225631/18040/26419/20257/170736/12484/52822/18053/20614/16728",17
"GO:0010975","regulation of neuron projection development","11/52","550/29008",3.08343316747966e-09,3.05985397266952e-07,2.00661811704094e-07,"20429/243743/18212/18039/18040/20257/12484/52822/18053/20614/16728",11
"GO:0048812","neuron projection morphogenesis","12/52","710/29008",3.5515811981453e-09,3.3286208229284e-07,2.18287242061445e-07,"20429/243743/18212/22253/18039/14432/60597/18040/26419/52822/18053/16728",12
"GO:0120039","plasma membrane bounded cell projection morphogenesis","12/52","725/29008",4.48517682853783e-09,3.98236489986491e-07,2.61159049683837e-07,"20429/243743/18212/22253/18039/14432/60597/18040/26419/52822/18053/16728",12
"GO:0048858","cell projection morphogenesis","12/52","730/29008",4.84235592818218e-09,4.08452722542167e-07,2.67858741079972e-07,"20429/243743/18212/22253/18039/14432/60597/18040/26419/52822/18053/16728",12
"GO:0120035","regulation of plasma membrane bounded cell projection organization","12/52","737/29008",5.3855227919673e-09,4.32636997621373e-07,2.8371851901542e-07,"20429/243743/18212/18039/14432/18040/20257/12484/52822/18053/20614/16728",12
"GO:0031344","regulation of cell projection organization","12/52","753/29008",6.8388284347406e-09,5.01613198669887e-07,3.28952342558919e-07,"20429/243743/18212/18039/14432/18040/20257/12484/52822/18053/20614/16728",12
"GO:0032990","cell part morphogenesis","12/52","753/29008",6.8388284347406e-09,5.01613198669887e-07,3.28952342558919e-07,"20429/243743/18212/22253/18039/14432/60597/18040/26419/52822/18053/16728",12
"GO:0007409","axonogenesis","10/52","487/29008",1.36563225467457e-08,9.5992567234833e-07,6.29508552483758e-07,"20429/243743/18212/22253/18039/14432/18040/52822/18053/16728",10
"GO:0050804","modulation of chemical synaptic transmission","11/52","667/29008",2.2457164334942e-08,1.47957243390159e-06,9.70287104502273e-07,"18212/12298/242662/60597/227120/54377/56808/18053/20614/16728/18196",11
"GO:0099177","regulation of trans-synaptic signaling","11/52","668/29008",2.2803131761376e-08,1.47957243390159e-06,9.70287104502273e-07,"18212/12298/242662/60597/227120/54377/56808/18053/20614/16728/18196",11
"GO:0050772","positive regulation of axonogenesis","6/52","101/29008",2.74130182848917e-08,1.71280599431898e-06,1.12323907280395e-06,"20429/243743/18212/18039/52822/16728",6
"GO:0061564","axon development","10/52","530/29008",3.02864451612141e-08,1.82475832096315e-06,1.19665616031714e-06,"20429/243743/18212/22253/18039/14432/18040/52822/18053/16728",10
"GO:0050770","regulation of axonogenesis","7/52","185/29008",4.02071262326884e-08,2.3389455846395e-06,1.53385443450292e-06,"20429/243743/18212/18039/18040/52822/16728",7
"GO:0031346","positive regulation of cell projection organization","9/52","441/29008",8.24893308835316e-08,4.63865004001726e-06,3.04197497398567e-06,"20429/243743/18212/18039/20257/12484/52822/18053/16728",9
"GO:0060284","regulation of cell development","10/52","598/29008",9.34114713516251e-08,5.08339200549005e-06,3.33363179594424e-06,"20429/243743/18212/20194/18039/26419/12484/52822/16728/22129",10
"GO:0022603","regulation of anatomical structure morphogenesis","12/52","995/29008",1.44530011152944e-07,7.61944152546929e-06,4.99674479347844e-06,"20429/243743/18212/20194/18707/18039/18040/170736/52822/18053/16728/22129",12
"GO:0010720","positive regulation of cell development","8/52","378/29008",3.52331111142575e-07,1.76992415618979e-05,1.1606965264752e-05,"20429/243743/18212/20194/18039/26419/52822/16728",8
"GO:0099003","vesicle-mediated transport in synapse","7/52","255/29008",3.56712633731197e-07,1.76992415618979e-05,1.1606965264752e-05,"12298/242662/320405/12484/108012/20614/18196",7
"GO:0051960","regulation of nervous system development","9/52","550/29008",5.28546223378044e-07,2.54759279668217e-05,1.67068294968518e-05,"20429/243743/18212/18039/26419/12484/52822/18053/16728",9
"GO:0010647","positive regulation of cell communication","15/52","1899/29008",7.30457611072351e-07,3.37494942815226e-05,2.21325420334323e-05,"20429/18212/17161/18707/242662/60597/228355/50876/26419/54377/12484/18053/20614/16728/18196",15
"GO:0051130","positive regulation of cellular component organization","12/52","1161/29008",7.4817340172252e-07,3.37494942815226e-05,2.21325420334323e-05,"20429/243743/18212/20194/18039/26419/20257/12484/52822/18053/16728/237107",12
"GO:0023056","positive regulation of signaling","15/52","1905/29008",7.60213860520368e-07,3.37494942815226e-05,2.21325420334323e-05,"20429/18212/17161/18707/242662/60597/228355/50876/26419/54377/12484/18053/20614/16728/18196",15
"GO:0040011","locomotion","15/52","1934/29008",9.20092642281573e-07,3.97999048084363e-05,2.61003337931966e-05,"243743/18212/18707/22253/27140/18039/14432/225631/26419/117600/12290/12484/52822/18053/16728",15
"GO:0045597","positive regulation of cell differentiation","11/52","973/29008",9.79767736082061e-07,4.13217042692609e-05,2.70983129111117e-05,"20429/243743/18212/20194/18039/26419/12484/207259/52822/18053/16728",11
"GO:0050769","positive regulation of neurogenesis","7/52","298/29008",1.01360130164171e-06,4.17059852651115e-05,2.73503201033489e-05,"20429/243743/18212/18039/26419/52822/16728",7
"GO:0050767","regulation of neurogenesis","8/52","451/29008",1.32643315891085e-06,5.32783985495859e-05,3.49393796996317e-05,"20429/243743/18212/18039/26419/12484/52822/16728",8
"GO:0051094","positive regulation of developmental process","13/52","1483/29008",1.51436155689005e-06,5.94122778249653e-05,3.89619093339397e-05,"20429/243743/18212/20194/18707/18039/26419/56808/12484/207259/52822/18053/16728",13
"GO:0035249","synaptic transmission, glutamatergic","5/52","111/29008",1.68706526601878e-06,6.46836159948565e-05,4.24187941288454e-05,"18212/12298/60597/54377/18053",5
"GO:0050808","synapse organization","8/52","489/29008",2.41799656207138e-06,9.06480044492091e-05,5.94459505669478e-05,"18212/12298/18039/14432/242662/56808/233878/16728",8
"GO:0099504","synaptic vesicle cycle","6/52","228/29008",3.322682802046e-06,0.000121855780153296,7.99116618981772e-05,"12298/242662/320405/12484/108012/20614",6
"GO:0051962","positive regulation of nervous system development","7/52","359/29008",3.47696492851471e-06,0.000124800847540517,8.18430042523844e-05,"20429/243743/18212/18039/26419/52822/16728",7
"GO:0045595","regulation of cell differentiation","13/52","1672/29008",5.66736524744369e-06,0.000199184274425781,0.000130622826207529,"20429/243743/18212/20194/27140/18039/26419/12484/207259/52822/18053/16728/22129",13
"GO:0001505","regulation of neurotransmitter levels","6/52","257/29008",6.60109338754447e-06,0.000227266215199745,0.000149038649845526,"18212/17161/12298/242662/320405/20614",6
"GO:0034330","cell junction organization","9/52","761/29008",7.52551713342705e-06,0.000253910948081829,0.000166511968573302,"18212/20194/12298/18039/14432/242662/56808/233878/16728",9
"GO:0048870","cell motility","13/52","1739/29008",8.67070644370581e-06,0.000281297726356379,0.000184471912395441,"243743/18212/18707/22253/27140/225631/26419/117600/12290/12484/52822/18053/16728",13
"GO:0051674","localization of cell","13/52","1739/29008",8.67070644370581e-06,0.000281297726356379,0.000184471912395441,"243743/18212/18707/22253/27140/225631/26419/117600/12290/12484/52822/18053/16728",13
"GO:0051966","regulation of synaptic transmission, glutamatergic","4/52","78/29008",1.18705845406845e-05,0.000377842945662919,0.000247785190710216,"18212/60597/54377/18053",4
"GO:0016477","cell migration","12/52","1556/29008",1.51644116737063e-05,0.000473747453584121,0.000310678297642599,"243743/18212/18707/22253/27140/225631/26419/117600/12484/52822/18053/16728",12
"GO:0099637","neurotransmitter receptor transport","3/52","29/29008",1.92087020355645e-05,0.000589183278799951,0.000386379824677096,"54377/20614/18196",3
"GO:0007612","learning","5/52","185/29008",2.03707235315975e-05,0.000613668046389375,0.000402436662250169,"18212/60597/12290/108012/20614",5
"GO:0007269","neurotransmitter secretion","5/52","187/29008",2.14506022366602e-05,0.00061950237662443,0.000406262750963888,"18212/12298/242662/320405/20614",5
"GO:0099643","signal release from synapse","5/52","187/29008",2.14506022366602e-05,0.00061950237662443,0.000406262750963888,"18212/12298/242662/320405/20614",5
"GO:0007611","learning or memory","6/52","317/29008",2.1666058222194e-05,0.00061950237662443,0.000406262750963888,"18212/60597/50876/12290/108012/20614",6
"GO:0019226","transmission of nerve impulse","4/52","93/29008",2.38207407833508e-05,0.000669759828358547,0.000439221027426346,"18212/12298/54377/12290",4
"GO:0050806","positive regulation of synaptic transmission","6/52","330/29008",2.71422356206036e-05,0.000750638549048497,0.000492260390634244,"18212/242662/54377/18053/20614/18196",6
"GO:0051968","positive regulation of synaptic transmission, glutamatergic","3/52","36/29008",3.72031615446844e-05,0.00101228602461101,0.000663845887664912,"18212/54377/18053",3
"GO:0050890","cognition","6/52","354/29008",4.01563459157226e-05,0.0010752977072988,0.000705168246573509,"18212/60597/50876/12290/108012/20614",6
"GO:0046907","intracellular transport","11/52","1448/29008",4.20613893851547e-05,0.00110871193582431,0.000727080925062461,"18039/18040/228355/26419/12484/52822/18053/108012/270192/20614/18196",11
"GO:0007610","behavior","8/52","765/29008",6.08555154827901e-05,0.00157943468645334,0.0010357756562334,"18212/12298/60597/50876/12290/233878/108012/20614",8
"GO:0009967","positive regulation of signal transduction","11/52","1534/29008",7.08682971176576e-05,0.00180723612706366,0.00118516530093527,"20429/18212/17161/18707/60597/228355/50876/26419/12484/18053/16728",11
"GO:0045664","regulation of neuron differentiation","5/52","241/29008",7.17752344476972e-05,0.00180723612706366,0.00118516530093527,"27140/26419/12484/18053/22129",5
"GO:0023061","signal release","7/52","580/29008",7.55903077357323e-05,0.00186025622369981,0.00121993528912021,"18212/12298/242662/228355/320405/12290/20614",7
"GO:0006836","neurotransmitter transport","5/52","244/29008",7.60863541406562e-05,0.00186025622369981,0.00121993528912021,"18212/12298/242662/320405/20614",5
"GO:0015031","protein transport","11/52","1564/29008",8.42987360786323e-05,0.00203159953949504,0.00133230032509237,"228355/320405/54377/12290/12484/52822/18053/108012/270192/20614/18196",11
"GO:0007411","axon guidance","5/52","255/29008",9.36261624765802e-05,0.00222461036757734,0.00145887467402351,"243743/22253/14432/18053/16728",5
"GO:0097485","neuron projection guidance","5/52","256/29008",9.53626246752831e-05,0.00223439927537781,0.00146529413060998,"243743/22253/14432/18053/16728",5
"GO:0032535","regulation of cellular component size","6/52","417/29008",9.9114730853198e-05,0.00229050069793623,0.00150208481797709,"243743/18039/18040/50876/52822/16728",6
"GO:0051049","regulation of transport","12/52","1914/29008",0.000114105391015597,0.00257171523090978,0.0016865021730797,"18212/12298/242662/60597/228355/320405/26419/54377/56808/12290/52822/20614",12
"GO:0016079","synaptic vesicle exocytosis","4/52","139/29008",0.00011433233095331,0.00257171523090978,0.0016865021730797,"12298/242662/320405/20614",4
"GO:0007528","neuromuscular junction development","3/52","56/29008",0.000140828221906919,0.00312601592574963,0.00205000638814642,"18212/12298/56808",3
"GO:0045184","establishment of protein localization","11/52","1690/29008",0.000167374611017702,0.00357316803509294,0.00234324375558149,"228355/320405/54377/12290/12484/52822/18053/108012/270192/20614/18196",11
"GO:0007010","cytoskeleton organization","10/52","1406/29008",0.000170191968278493,0.00357316803509294,0.00234324375558149,"20194/18039/18040/50876/26419/20257/170736/52822/245877/70892",10
"GO:0019227","neuronal action potential propagation","2/52","11/29008",0.000171562899136057,0.00357316803509294,0.00234324375558149,"18212/12298",2
"GO:0060052","neurofilament cytoskeleton organization","2/52","11/29008",0.000171562899136057,0.00357316803509294,0.00234324375558149,"18039/18040",2
"GO:0098870","action potential propagation","2/52","11/29008",0.000171562899136057,0.00357316803509294,0.00234324375558149,"18212/12298",2
"GO:0035637","multicellular organismal signaling","4/52","155/29008",0.000173873803212689,0.00357713543926593,0.00234584553500047,"18212/12298/54377/12290",4
"GO:1903530","regulation of secretion by cell","7/52","674/29008",0.000191249558505405,0.00388720488191105,0.0025491856181253,"18212/12298/242662/228355/320405/12290/20614",7
"GO:0007017","microtubule-based process","8/52","912/29008",0.000204422967763027,0.00403387477848059,0.00264537010088485,"18039/18040/228355/26419/12290/20257/245877/70892",8
"GO:0048934","peripheral nervous system neuron differentiation","2/52","12/29008",0.000205639141048803,0.00403387477848059,0.00264537010088485,"18212/225631",2
"GO:0048935","peripheral nervous system neuron development","2/52","12/29008",0.000205639141048803,0.00403387477848059,0.00264537010088485,"18212/225631",2
