"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0034330","cell junction organization","15/62","761/29008",4.95883932804948e-11,9.5606422244794e-08,6.55610757476858e-08,"218518/11443/13641/11474/16400/12695/14063/109711/19272/53624/12550/29875/54135/16456/54419",15
"GO:0034329","cell junction assembly","12/62","439/29008",1.35564852791468e-10,1.30684518090975e-07,8.96155026874123e-08,"218518/13641/11474/12695/109711/19272/53624/12550/29875/54135/16456/54419",12
"GO:0120192","tight junction assembly","7/62","86/29008",6.76314656490783e-10,4.34644885904743e-07,2.98053055632429e-07,"218518/12695/53624/12550/54135/16456/54419",7
"GO:0120193","tight junction organization","7/62","92/29008",1.09173760399392e-09,5.26217525125067e-07,3.60848008056936e-07,"218518/12695/53624/12550/54135/16456/54419",7
"GO:0045216","cell-cell junction organization","8/62","213/29008",1.78225024658573e-08,6.87235695083456e-06,4.71264486255089e-06,"218518/12695/14063/53624/12550/54135/16456/54419",8
"GO:0007043","cell-cell junction assembly","7/62","153/29008",3.81511981639415e-08,1.22592516766799e-05,8.40664998138782e-06,"218518/12695/53624/12550/54135/16456/54419",7
"GO:0060429","epithelium development","14/62","1227/29008",2.36662462297896e-07,6.51836039014775e-05,4.46989552851364e-05,"218518/271127/19041/12614/240725/18991/14063/17075/15377/12550/16456/243905/15451/19143",14
"GO:0030036","actin cytoskeleton organization","11/62","727/29008",3.61222961244328e-07,8.7054733659883e-05,5.96968472793258e-05,"12614/53318/68760/11474/14063/11459/109711/12550/29875/16456/12704",11
"GO:0048870","cell motility","16/62","1739/29008",5.10735738758048e-07,9.84698504325517e-05,6.75246408294851e-05,"12614/240725/13641/16400/230972/14063/17075/19272/53624/12550/29875/16456/12877/22113/19143/381290",16
"GO:0051674","localization of cell","16/62","1739/29008",5.10735738758048e-07,9.84698504325517e-05,6.75246408294851e-05,"12614/240725/13641/16400/230972/14063/17075/19272/53624/12550/29875/16456/12877/22113/19143/381290",16
"GO:0070830","bicellular tight junction assembly","5/62","81/29008",8.55569082933528e-07,0.000149957926535986,0.000102832035231054,"218518/53624/12550/16456/54419",5
